country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
EE,Estonia,,,,,,2020-02-15,4,0,-8,-1,1,0
EE,Estonia,,,,,,2020-02-16,6,-2,-17,-1,1,0
EE,Estonia,,,,,,2020-02-17,4,-1,-3,0,0,1
EE,Estonia,,,,,,2020-02-18,4,1,3,4,1,1
EE,Estonia,,,,,,2020-02-19,5,1,15,4,1,0
EE,Estonia,,,,,,2020-02-20,6,1,22,6,0,0
EE,Estonia,,,,,,2020-02-21,1,2,-5,3,-1,1
EE,Estonia,,,,,,2020-02-22,-7,-5,-30,-7,0,0
EE,Estonia,,,,,,2020-02-23,12,12,33,7,-1,-2
EE,Estonia,,,,,,2020-02-24,-22,-7,155,-13,-77,16
EE,Estonia,,,,,,2020-02-25,2,0,27,4,-18,2
EE,Estonia,,,,,,2020-02-26,-1,-4,8,2,-18,3
EE,Estonia,,,,,,2020-02-27,0,-1,12,1,-18,3
EE,Estonia,,,,,,2020-02-28,-3,0,12,-3,-19,4
EE,Estonia,,,,,,2020-02-29,-6,1,15,0,0,0
EE,Estonia,,,,,,2020-03-01,-2,0,-4,1,2,0
EE,Estonia,,,,,,2020-03-02,1,2,13,2,0,1
EE,Estonia,,,,,,2020-03-03,0,2,-3,0,1,0
EE,Estonia,,,,,,2020-03-04,0,-1,-7,0,1,1
EE,Estonia,,,,,,2020-03-05,6,6,3,4,1,0
EE,Estonia,,,,,,2020-03-06,8,10,22,7,1,-1
EE,Estonia,,,,,,2020-03-07,10,14,18,7,4,-1
EE,Estonia,,,,,,2020-03-08,29,25,91,22,6,-4
EE,Estonia,,,,,,2020-03-09,5,3,17,3,0,1
EE,Estonia,,,,,,2020-03-10,4,6,-1,2,0,1
EE,Estonia,,,,,,2020-03-11,2,4,-10,-2,-1,1
EE,Estonia,,,,,,2020-03-12,1,19,-5,-3,-2,2
EE,Estonia,,,,,,2020-03-13,-13,22,-11,-17,-12,7
EE,Estonia,,,,,,2020-03-14,-35,-4,-4,-26,-11,7
EE,Estonia,,,,,,2020-03-15,-33,-4,51,-23,-14,5
EE,Estonia,,,,,,2020-03-16,-34,-5,-21,-38,-40,16
EE,Estonia,,,,,,2020-03-17,-40,-15,20,-39,-45,17
EE,Estonia,,,,,,2020-03-18,-45,-20,-27,-47,-47,20
EE,Estonia,,,,,,2020-03-19,-40,-15,52,-38,-46,18
EE,Estonia,,,,,,2020-03-20,-44,-16,19,-43,-45,20
EE,Estonia,,,,,,2020-03-21,-50,-17,13,-39,-24,10
EE,Estonia,,,,,,2020-03-22,-43,-14,75,-35,-24,7
EE,Estonia,,,,,,2020-03-23,-40,-18,27,-43,-46,18
EE,Estonia,,,,,,2020-03-24,-43,-19,12,-44,-48,19
EE,Estonia,,,,,,2020-03-25,-41,-18,13,-44,-48,19
EE,Estonia,,,,,,2020-03-26,-44,-22,23,-44,-49,19
EE,Estonia,,,,,,2020-03-27,-55,-23,8,-48,-50,21
EE,Estonia,,,,,,2020-03-28,-62,-24,28,-41,-30,10
EE,Estonia,,,,,,2020-03-29,-60,-28,4,-51,-32,10
EE,Estonia,,,,,,2020-03-30,-53,-29,-9,-52,-51,21
EE,Estonia,,,,,,2020-03-31,-53,-25,-11,-51,-51,20
EE,Estonia,,,,,,2020-04-01,-52,-24,4,-49,-51,20
EE,Estonia,,,,,,2020-04-02,-54,-28,-15,-52,-51,22
EE,Estonia,,,,,,2020-04-03,-56,-25,-40,-57,-51,24
EE,Estonia,,,,,,2020-04-04,-59,-23,7,-44,-32,12
EE,Estonia,,,,,,2020-04-05,-54,-22,49,-43,-31,8
EE,Estonia,,,,,,2020-04-06,-45,-22,38,-43,-51,18
EE,Estonia,,,,,,2020-04-07,-44,-16,51,-39,-51,17
EE,Estonia,,,,,,2020-04-08,-41,-12,61,-38,-50,17
EE,Estonia,,,,,,2020-04-09,-39,-6,13,-42,-51,17
EE,Estonia,,,,,,2020-04-10,-60,-23,42,-53,-80,27
EE,Estonia,,,,,,2020-04-11,-57,-20,11,-43,-35,10
EE,Estonia,,,,,,2020-04-12,-61,-28,-39,-58,-36,10
EE,Estonia,,,,,,2020-04-13,-43,-21,5,-47,-50,19
EE,Estonia,,,,,,2020-04-14,-47,-21,-19,-50,-50,20
EE,Estonia,,,,,,2020-04-15,-45,-18,6,-46,-50,19
EE,Estonia,,,,,,2020-04-16,-46,-21,-14,-49,-50,21
EE,Estonia,,,,,,2020-04-17,-46,-16,-2,-46,-48,20
EE,Estonia,,,,,,2020-04-18,-54,-21,7,-37,-26,9
EE,Estonia,,,,,,2020-04-19,-52,-22,45,-37,-28,7
EE,Estonia,,,,,,2020-04-20,-41,-23,48,-39,-47,16
EE,Estonia,,,,,,2020-04-21,-40,-18,75,-34,-47,15
EE,Estonia,,,,,,2020-04-22,-39,-17,90,-34,-47,14
EE,Estonia,,,,,,2020-04-23,-40,-18,66,-37,-47,15
EE,Estonia,,,,,,2020-04-24,-44,-19,18,-42,-47,17
EE,Estonia,,,,,,2020-04-25,-51,-17,22,-33,-25,7
EE,Estonia,,,,,,2020-04-26,-47,-17,49,-35,-25,4
EE,Estonia,,,,,,2020-04-27,-39,-20,40,-39,-45,15
EE,Estonia,,,,,,2020-04-28,-43,-22,-24,-47,-46,17
EE,Estonia,,,,,,2020-04-29,-40,-17,28,-39,-45,16
EE,Estonia,,,,,,2020-04-30,-33,-7,37,-33,-45,13
EE,Estonia,,,,,,2020-05-01,-54,-20,77,-45,-78,22
EE,Estonia,,,,,,2020-05-02,-51,-19,10,-33,-27,7
EE,Estonia,,,,,,2020-05-03,-43,-13,63,-29,-19,3
EE,Estonia,,,,,,2020-05-04,-33,-15,40,-35,-42,14
EE,Estonia,,,,,,2020-05-05,-28,-6,79,-26,-41,12
EE,Estonia,,,,,,2020-05-06,-27,-6,87,-24,-41,12
EE,Estonia,,,,,,2020-05-07,-28,-7,46,-30,-41,13
EE,Estonia,,,,,,2020-05-08,-28,-2,45,-28,-40,11
EE,Estonia,,,,,,2020-05-09,-34,3,62,-16,-16,1
EE,Estonia,,,,,,2020-05-10,-24,9,122,-7,-9,-5
EE,Estonia,,,,,,2020-05-11,-24,-11,-18,-38,-40,14
EE,Estonia,,,,,,2020-05-12,-16,-2,37,-25,-38,12
EE,Estonia,,,,,,2020-05-13,-21,-5,8,-30,-39,13
EE,Estonia,,,,,,2020-05-14,-20,-5,36,-25,-38,11
EE,Estonia,,,,,,2020-05-15,-23,-3,25,-26,-38,11
EE,Estonia,,,,,,2020-05-16,-30,-5,-5,-23,-13,4
EE,Estonia,,,,,,2020-05-17,-27,-6,14,-25,-10,2
EE,Estonia,,,,,,2020-05-18,-12,-3,47,-21,-32,9
EE,Estonia,,,,,,2020-05-19,-13,-1,63,-18,-32,9
EE,Estonia,,,,,,2020-05-20,-12,-1,50,-19,-32,9
EE,Estonia,,,,,,2020-05-21,-13,-1,51,-20,-33,10
EE,Estonia,,,,,,2020-05-22,-16,0,76,-15,-32,7
EE,Estonia,,,,,,2020-05-23,-26,0,96,-6,-3,-3
EE,Estonia,,,,,,2020-05-24,-20,-2,65,-12,-2,-3
EE,Estonia,,,,,,2020-05-25,-7,0,89,-14,-32,7
EE,Estonia,,,,,,2020-05-26,-7,1,115,-11,-30,6
EE,Estonia,,,,,,2020-05-27,-8,1,109,-11,-30,6
EE,Estonia,,,,,,2020-05-28,-9,1,65,-16,-30,7
EE,Estonia,,,,,,2020-05-29,-12,3,78,-12,-31,5
EE,Estonia,,,,,,2020-05-30,-23,0,80,-8,1,-3
EE,Estonia,,,,,,2020-05-31,-14,2,109,-6,4,-5
EE,Estonia,,,,,,2020-06-01,-1,3,63,-13,-28,5
EE,Estonia,,,,,,2020-06-02,-3,3,88,-10,-27,4
EE,Estonia,,,,,,2020-06-03,-3,2,93,-7,-27,4
EE,Estonia,,,,,,2020-06-04,-7,0,22,-18,-28,7
EE,Estonia,,,,,,2020-06-05,-3,8,86,-7,-27,3
EE,Estonia,,,,,,2020-06-06,-12,3,48,-8,2,-2
EE,Estonia,,,,,,2020-06-07,-5,6,118,1,7,-6
EE,Estonia,,,,,,2020-06-08,5,7,65,-9,-28,4
EE,Estonia,,,,,,2020-06-09,3,7,69,-7,-27,4
EE,Estonia,,,,,,2020-06-10,8,10,137,0,-27,3
EE,Estonia,,,,,,2020-06-11,6,8,103,-5,-27,3
EE,Estonia,,,,,,2020-06-12,-1,8,103,-6,-27,1
EE,Estonia,,,,,,2020-06-13,-10,6,131,3,9,-6
