country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CZ,Czechia,,,,,,2020-02-15,13,8,37,14,3,-2
CZ,Czechia,,,,,,2020-02-16,12,8,28,9,2,-1
CZ,Czechia,,,,,,2020-02-17,4,2,17,1,-2,0
CZ,Czechia,,,,,,2020-02-18,9,5,22,2,-2,0
CZ,Czechia,,,,,,2020-02-19,4,1,6,-2,-2,0
CZ,Czechia,,,,,,2020-02-20,4,2,16,0,-3,0
CZ,Czechia,,,,,,2020-02-21,2,3,4,-1,-3,0
CZ,Czechia,,,,,,2020-02-22,9,6,30,11,5,-3
CZ,Czechia,,,,,,2020-02-23,3,3,-17,1,1,0
CZ,Czechia,,,,,,2020-02-24,3,2,13,1,0,0
CZ,Czechia,,,,,,2020-02-25,6,6,13,2,0,0
CZ,Czechia,,,,,,2020-02-26,3,6,10,0,-1,0
CZ,Czechia,,,,,,2020-02-27,3,11,9,-1,-1,0
CZ,Czechia,,,,,,2020-02-28,0,6,0,0,-1,0
CZ,Czechia,,,,,,2020-02-29,1,4,0,2,5,0
CZ,Czechia,,,,,,2020-03-01,8,9,29,9,4,-1
CZ,Czechia,,,,,,2020-03-02,0,4,18,0,0,0
CZ,Czechia,,,,,,2020-03-03,0,1,-9,-6,-1,1
CZ,Czechia,,,,,,2020-03-04,3,2,17,0,-1,0
CZ,Czechia,,,,,,2020-03-05,2,2,21,-1,-1,0
CZ,Czechia,,,,,,2020-03-06,0,4,2,-1,-1,1
CZ,Czechia,,,,,,2020-03-07,0,6,-6,-1,4,0
CZ,Czechia,,,,,,2020-03-08,13,17,45,9,5,-1
CZ,Czechia,,,,,,2020-03-09,0,3,8,-2,0,1
CZ,Czechia,,,,,,2020-03-10,3,18,6,-2,-1,1
CZ,Czechia,,,,,,2020-03-11,-6,8,-11,-17,-14,5
CZ,Czechia,,,,,,2020-03-12,-5,21,12,-18,-15,5
CZ,Czechia,,,,,,2020-03-13,-20,13,-2,-26,-18,8
CZ,Czechia,,,,,,2020-03-14,-56,16,21,-26,-6,5
CZ,Czechia,,,,,,2020-03-15,-57,13,37,-31,-12,4
