country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
FI,Finland,,,,,,2020-02-15,3,0,-11,0,-2,0
FI,Finland,,,,,,2020-02-16,-3,-2,-24,-8,-3,1
FI,Finland,,,,,,2020-02-17,3,2,10,-10,-13,2
FI,Finland,,,,,,2020-02-18,2,2,22,-9,-13,2
FI,Finland,,,,,,2020-02-19,4,1,34,-8,-13,1
FI,Finland,,,,,,2020-02-20,0,0,30,-10,-14,2
FI,Finland,,,,,,2020-02-21,1,-1,0,-12,-15,3
FI,Finland,,,,,,2020-02-22,-2,-3,-23,-7,-4,0
FI,Finland,,,,,,2020-02-23,5,6,32,1,-1,-1
FI,Finland,,,,,,2020-02-24,5,3,24,-4,-12,1
FI,Finland,,,,,,2020-02-25,4,3,45,-1,-12,2
FI,Finland,,,,,,2020-02-26,5,2,40,-3,-12,1
FI,Finland,,,,,,2020-02-27,3,1,37,-3,-12,2
FI,Finland,,,,,,2020-02-28,4,1,37,-5,-14,2
FI,Finland,,,,,,2020-02-29,2,1,28,4,-2,-1
FI,Finland,,,,,,2020-03-01,-3,-1,-6,-4,-3,0
FI,Finland,,,,,,2020-03-02,3,5,15,-4,-7,1
FI,Finland,,,,,,2020-03-03,2,3,14,-7,-7,2
FI,Finland,,,,,,2020-03-04,-1,-1,12,-8,-8,2
FI,Finland,,,,,,2020-03-05,0,3,8,-6,-8,2
FI,Finland,,,,,,2020-03-06,3,3,27,-6,-8,1
FI,Finland,,,,,,2020-03-07,3,4,28,1,0,-1
FI,Finland,,,,,,2020-03-08,7,8,41,0,1,-1
FI,Finland,,,,,,2020-03-09,-2,3,5,-7,-1,1
FI,Finland,,,,,,2020-03-10,-3,1,-7,-9,-1,2
FI,Finland,,,,,,2020-03-11,-3,1,1,-10,-3,2
FI,Finland,,,,,,2020-03-12,-4,11,0,-13,-3,2
FI,Finland,,,,,,2020-03-13,-9,15,-1,-26,-10,5
FI,Finland,,,,,,2020-03-14,-22,0,18,-27,-8,5
FI,Finland,,,,,,2020-03-15,-24,-4,25,-32,-10,4
FI,Finland,,,,,,2020-03-16,-19,5,11,-34,-23,9
FI,Finland,,,,,,2020-03-17,-29,1,0,-44,-32,13
FI,Finland,,,,,,2020-03-18,-36,-10,32,-47,-41,15
FI,Finland,,,,,,2020-03-19,-38,-12,45,-48,-43,15
FI,Finland,,,,,,2020-03-20,-38,-13,41,-52,-43,16
FI,Finland,,,,,,2020-03-21,-47,-15,42,-51,-21,8
FI,Finland,,,,,,2020-03-22,-44,-15,77,-52,-21,7
FI,Finland,,,,,,2020-03-23,-41,-16,33,-54,-45,15
FI,Finland,,,,,,2020-03-24,-43,-15,36,-54,-47,16
FI,Finland,,,,,,2020-03-25,-43,-16,45,-54,-47,16
FI,Finland,,,,,,2020-03-26,-44,-15,52,-55,-47,16
FI,Finland,,,,,,2020-03-27,-45,-16,46,-58,-47,18
FI,Finland,,,,,,2020-03-28,-51,-16,45,-54,-24,9
FI,Finland,,,,,,2020-03-29,-52,-21,48,-59,-25,9
