country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MY,Malaysia,,,,,,2020-02-15,-4,-3,0,-3,2,2
MY,Malaysia,,,,,,2020-02-16,-6,-4,0,-3,0,2
MY,Malaysia,,,,,,2020-02-17,-5,-3,-4,-6,2,2
MY,Malaysia,,,,,,2020-02-18,-8,-7,-8,-9,2,2
MY,Malaysia,,,,,,2020-02-19,-6,-4,-3,-7,2,2
MY,Malaysia,,,,,,2020-02-20,-2,-4,-2,-5,2,1
MY,Malaysia,,,,,,2020-02-21,-4,-5,-3,-3,5,2
MY,Malaysia,,,,,,2020-02-22,-4,-6,2,-1,2,1
MY,Malaysia,,,,,,2020-02-23,-6,-6,0,-1,0,1
MY,Malaysia,,,,,,2020-02-24,-4,-4,-5,-6,2,2
MY,Malaysia,,,,,,2020-02-25,-4,-4,-4,-8,3,1
MY,Malaysia,,,,,,2020-02-26,-4,-4,-4,-7,3,1
MY,Malaysia,,,,,,2020-02-27,-3,-3,-3,-4,3,1
MY,Malaysia,,,,,,2020-02-28,0,-1,-1,0,6,1
MY,Malaysia,,,,,,2020-02-29,3,1,6,3,2,0
MY,Malaysia,,,,,,2020-03-01,0,1,4,4,0,0
MY,Malaysia,,,,,,2020-03-02,-1,0,-4,-4,2,1
MY,Malaysia,,,,,,2020-03-03,-3,-2,-7,-8,3,1
MY,Malaysia,,,,,,2020-03-04,-2,1,-3,-7,2,2
MY,Malaysia,,,,,,2020-03-05,-3,-3,-7,-6,2,2
MY,Malaysia,,,,,,2020-03-06,-2,0,-4,-5,6,1
MY,Malaysia,,,,,,2020-03-07,-2,1,-2,-4,2,1
MY,Malaysia,,,,,,2020-03-08,-2,1,2,-1,1,1
MY,Malaysia,,,,,,2020-03-09,-3,0,-4,-7,2,1
MY,Malaysia,,,,,,2020-03-10,-5,-2,-7,-10,2,1
MY,Malaysia,,,,,,2020-03-11,-5,-1,-7,-10,2,2
MY,Malaysia,,,,,,2020-03-12,-6,-2,-6,-7,2,2
MY,Malaysia,,,,,,2020-03-13,-5,1,-5,-2,4,1
MY,Malaysia,,,,,,2020-03-14,-9,-1,0,-1,-3,2
MY,Malaysia,,,,,,2020-03-15,-10,-3,6,-2,-9,2
MY,Malaysia,,,,,,2020-03-16,-3,25,7,-4,-11,2
MY,Malaysia,,,,,,2020-03-17,-5,30,-5,3,-11,1
MY,Malaysia,,,,,,2020-03-18,-56,-14,-32,-36,-50,23
MY,Malaysia,,,,,,2020-03-19,-67,-24,-45,-58,-56,30
MY,Malaysia,,,,,,2020-03-20,-72,-30,-56,-71,-59,35
MY,Malaysia,,,,,,2020-03-21,-77,-39,-65,-75,-55,32
MY,Malaysia,,,,,,2020-03-22,-83,-62,-68,-81,-55,31
MY,Malaysia,,,,,,2020-03-23,-78,-49,-57,-78,-69,38
MY,Malaysia,,,,,,2020-03-24,-78,-47,-57,-78,-68,37
MY,Malaysia,,,,,,2020-03-25,-76,-42,-56,-77,-67,37
MY,Malaysia,,,,,,2020-03-26,-76,-43,-57,-77,-67,38
MY,Malaysia,,,,,,2020-03-27,-77,-43,-62,-80,-64,39
MY,Malaysia,,,,,,2020-03-28,-80,-52,-68,-81,-56,35
MY,Malaysia,,,,,,2020-03-29,-81,-58,-68,-83,-52,31
MY,Malaysia,,,,,,2020-03-30,-76,-46,-57,-79,-65,37
MY,Malaysia,,,,,,2020-03-31,-76,-45,-57,-78,-65,36
MY,Malaysia,,,,,,2020-04-01,-77,-48,-57,-79,-65,36
MY,Malaysia,,,,,,2020-04-02,-77,-48,-58,-79,-65,39
MY,Malaysia,,,,,,2020-04-03,-78,-49,-62,-82,-63,40
MY,Malaysia,,,,,,2020-04-04,-81,-55,-69,-83,-55,36
MY,Malaysia,,,,,,2020-04-05,-81,-58,-68,-84,-51,31
MY,Malaysia,,,,,,2020-04-06,-75,-44,-57,-79,-64,37
MY,Malaysia,,,,,,2020-04-07,-75,-43,-57,-79,-65,36
MY,Malaysia,,,,,,2020-04-08,-76,-44,-57,-79,-65,37
MY,Malaysia,,,,,,2020-04-09,-74,-42,-58,-79,-64,38
MY,Malaysia,,,,,,2020-04-10,-77,-46,-62,-82,-63,40
MY,Malaysia,,,,,,2020-04-11,-78,-49,-68,-82,-53,35
MY,Malaysia,,,,,,2020-04-12,-80,-55,-67,-83,-50,31
MY,Malaysia,,,,,,2020-04-13,-73,-41,-56,-78,-62,36
MY,Malaysia,,,,,,2020-04-14,-74,-44,-56,-78,-63,36
MY,Malaysia,,,,,,2020-04-15,-76,-46,-57,-79,-63,38
MY,Malaysia,,,,,,2020-04-16,-79,-42,-54,-77,-63,39
MY,Malaysia,,,,,,2020-04-17,-81,-44,-59,-80,-61,40
MY,Malaysia,,,,,,2020-04-18,-84,-56,-69,-82,-53,36
MY,Malaysia,,,,,,2020-04-19,-84,-58,-68,-83,-49,31
MY,Malaysia,,,,,,2020-04-20,-78,-45,-56,-78,-61,36
MY,Malaysia,,,,,,2020-04-21,-78,-44,-56,-77,-61,35
MY,Malaysia,,,,,,2020-04-22,-79,-44,-56,-77,-60,36
MY,Malaysia,,,,,,2020-04-23,-75,-37,-56,-76,-60,36
MY,Malaysia,,,,,,2020-04-24,-81,-44,-63,-82,-61,40
MY,Malaysia,,,,,,2020-04-25,-83,-50,-69,-82,-51,35
MY,Malaysia,,,,,,2020-04-26,-83,-54,-68,-83,-49,31
MY,Malaysia,,,,,,2020-04-27,-78,-42,-56,-78,-58,36
MY,Malaysia,,,,,,2020-04-28,-78,-42,-56,-77,-59,34
MY,Malaysia,,,,,,2020-04-29,-78,-41,-55,-76,-58,34
MY,Malaysia,,,,,,2020-04-30,-76,-33,-56,-73,-56,35
MY,Malaysia,,,,,,2020-05-01,-79,-35,-63,-78,-70,41
MY,Malaysia,,,,,,2020-05-02,-80,-41,-67,-75,-45,33
MY,Malaysia,,,,,,2020-05-03,-80,-45,-66,-77,-44,29
MY,Malaysia,,,,,,2020-05-04,-70,-26,-53,-66,-45,29
MY,Malaysia,,,,,,2020-05-05,-68,-23,-52,-64,-45,28
MY,Malaysia,,,,,,2020-05-06,-66,-18,-50,-61,-44,27
MY,Malaysia,,,,,,2020-05-07,-64,-15,-50,-64,-59,32
MY,Malaysia,,,,,,2020-05-08,-65,-19,-53,-62,-39,28
MY,Malaysia,,,,,,2020-05-09,-66,-23,-59,-61,-31,25
MY,Malaysia,,,,,,2020-05-10,-65,-26,-58,-62,-33,21
MY,Malaysia,,,,,,2020-05-11,-60,-12,-47,-60,-49,27
MY,Malaysia,,,,,,2020-05-12,-60,-15,-47,-56,-36,23
MY,Malaysia,,,,,,2020-05-13,-58,-11,-45,-54,-34,23
MY,Malaysia,,,,,,2020-05-14,-56,-11,-45,-55,-34,22
MY,Malaysia,,,,,,2020-05-15,-57,-12,-49,-58,-29,22
MY,Malaysia,,,,,,2020-05-16,-59,-18,-56,-57,-23,21
MY,Malaysia,,,,,,2020-05-17,-59,-19,-55,-59,-26,20
MY,Malaysia,,,,,,2020-05-18,-52,-7,-42,-52,-31,20
MY,Malaysia,,,,,,2020-05-19,-51,-5,-41,-50,-31,19
MY,Malaysia,,,,,,2020-05-20,-48,-2,-40,-48,-32,20
MY,Malaysia,,,,,,2020-05-21,-47,0,-39,-48,-32,21
MY,Malaysia,,,,,,2020-05-22,-47,4,-44,-52,-31,21
MY,Malaysia,,,,,,2020-05-23,-53,-1,-50,-51,-30,19
MY,Malaysia,,,,,,2020-05-24,-66,-47,-34,-55,-43,15
MY,Malaysia,,,,,,2020-05-25,-54,-16,-27,-58,-71,28
MY,Malaysia,,,,,,2020-05-26,-50,-8,-34,-57,-64,27
MY,Malaysia,,,,,,2020-05-27,-46,-6,-36,-52,-39,21
MY,Malaysia,,,,,,2020-05-28,-46,-8,-38,-52,-34,21
MY,Malaysia,,,,,,2020-05-29,-48,-11,-43,-55,-28,22
MY,Malaysia,,,,,,2020-05-30,-52,-16,-50,-53,-18,19
MY,Malaysia,,,,,,2020-05-31,-51,-18,-47,-56,-19,17
MY,Malaysia,,,,,,2020-06-01,-45,-9,-35,-48,-29,18
MY,Malaysia,,,,,,2020-06-02,-44,-8,-35,-46,-27,17
MY,Malaysia,,,,,,2020-06-03,-43,-7,-34,-46,-26,17
MY,Malaysia,,,,,,2020-06-04,-44,-9,-36,-47,-26,18
MY,Malaysia,,,,,,2020-06-05,-43,-8,-38,-50,-21,18
MY,Malaysia,,,,,,2020-06-06,-45,-11,-43,-48,-13,16
MY,Malaysia,,,,,,2020-06-07,-44,-14,-38,-50,-17,14
MY,Malaysia,,,,,,2020-06-08,-36,3,-21,-49,-60,24
MY,Malaysia,,,,,,2020-06-09,-37,-5,-28,-42,-23,14
MY,Malaysia,,,,,,2020-06-10,-35,-3,-24,-34,-23,13
MY,Malaysia,,,,,,2020-06-11,-33,-4,-21,-34,-23,13
MY,Malaysia,,,,,,2020-06-12,-36,-8,-26,-35,-20,13
MY,Malaysia,,,,,,2020-06-13,-38,-9,-25,-30,-13,10
MY,Malaysia,,,,,,2020-06-14,-37,-11,-19,-32,-16,8
MY,Malaysia,,,,,,2020-06-15,-31,-2,-15,-29,-23,11
MY,Malaysia,,,,,,2020-06-16,-31,-3,-15,-29,-22,10
MY,Malaysia,,,,,,2020-06-17,-31,-1,-15,-29,-22,11
MY,Malaysia,,,,,,2020-06-18,-31,-4,-18,-29,-23,12
MY,Malaysia,,,,,,2020-06-19,-33,-5,-19,-29,-19,12
MY,Malaysia,,,,,,2020-06-20,-34,-6,-19,-25,-12,9
MY,Malaysia,,,,,,2020-06-21,-33,-9,-12,-26,-17,7
MY,Malaysia,,,,,,2020-06-22,-26,2,-9,-24,-24,9
MY,Malaysia,,,,,,2020-06-23,-27,1,-13,-25,-23,10
MY,Malaysia,,,,,,2020-06-24,-30,-2,-17,-28,-20,10
MY,Malaysia,,,,,,2020-06-25,-29,-2,-13,-27,-21,11
MY,Malaysia,,,,,,2020-06-26,-29,-3,-15,-27,-18,10
MY,Malaysia,,,,,,2020-06-27,-30,-4,-10,-21,-14,8
MY,Malaysia,,,,,,2020-06-28,-30,-7,-7,-23,-15,6
MY,Malaysia,,,,,,2020-06-29,-27,-1,-9,-25,-20,9
MY,Malaysia,,,,,,2020-06-30,-23,1,-10,-27,-19,8
MY,Malaysia,,,,,,2020-07-01,-24,2,-11,-25,-18,9
MY,Malaysia,,,,,,2020-07-02,-23,1,-8,-25,-18,9
MY,Malaysia,,,,,,2020-07-03,-23,1,-7,-24,-15,9
MY,Malaysia,,,,,,2020-07-04,-23,0,-3,-18,-13,7
MY,Malaysia,,,,,,2020-07-05,-23,-3,0,-19,-15,5
MY,Malaysia,,,,,,2020-07-06,-23,-1,-7,-24,-19,8
MY,Malaysia,,,,,,2020-07-07,-22,1,-10,-24,-20,8
MY,Malaysia,,,,,,2020-07-08,-22,4,-8,-24,-17,8
MY,Malaysia,,,,,,2020-07-09,-23,0,-8,-24,-17,9
MY,Malaysia,,,,,,2020-07-10,-22,1,-6,-23,-14,8
MY,Malaysia,,,,,,2020-07-11,-23,-2,0,-17,-14,7
MY,Malaysia,,,,,,2020-07-12,-22,-2,3,-18,-14,5
MY,Malaysia,,,,,,2020-07-13,-23,1,-8,-24,-18,8
MY,Malaysia,,,,,,2020-07-14,-22,3,-7,-23,-17,7
MY,Malaysia,,,,,,2020-07-15,-22,-1,-12,-30,-15,8
MY,Malaysia,,,,,,2020-07-16,-24,-6,-15,-31,-15,9
MY,Malaysia,,,,,,2020-07-17,-22,-5,-10,-29,-12,8
MY,Malaysia,,,,,,2020-07-18,-24,-8,-11,-27,-11,8
MY,Malaysia,,,,,,2020-07-19,-21,-4,-2,-27,-12,6
MY,Malaysia,,,,,,2020-07-20,-22,-2,-12,-29,-16,8
MY,Malaysia,,,,,,2020-07-21,-22,-1,-13,-30,-15,7
MY,Malaysia,,,,,,2020-07-22,-24,-3,-16,-31,-17,9
MY,Malaysia,,,,,,2020-07-23,-21,0,-14,-29,-14,8
MY,Malaysia,,,,,,2020-07-24,-20,-1,-12,-27,-11,8
MY,Malaysia,,,,,,2020-07-25,-19,1,-6,-23,-11,6
MY,Malaysia,,,,,,2020-07-26,-19,0,-4,-26,-12,6
MY,Malaysia,,,,,,2020-07-27,-20,1,-11,-27,-16,7
MY,Malaysia,,,,,,2020-07-28,-19,3,-10,-24,-15,7
MY,Malaysia,,,,,,2020-07-29,-16,10,-3,-11,-18,5
MY,Malaysia,,,,,,2020-07-30,-12,24,9,-4,-33,5
MY,Malaysia,,,,,,2020-07-31,-31,-10,26,-30,-64,13
MY,Malaysia,,,,,,2020-08-01,-27,-5,20,-22,-35,6
MY,Malaysia,,,,,,2020-08-02,-22,-3,14,-9,-30,2
MY,Malaysia,,,,,,2020-08-03,-14,11,7,-14,-25,6
MY,Malaysia,,,,,,2020-08-04,-18,6,-4,-23,-17,6
MY,Malaysia,,,,,,2020-08-05,-18,5,-7,-27,-15,7
MY,Malaysia,,,,,,2020-08-06,-18,3,-6,-28,-15,7
MY,Malaysia,,,,,,2020-08-07,-18,2,-5,-28,-11,6
MY,Malaysia,,,,,,2020-08-08,-18,1,-3,-24,-11,6
MY,Malaysia,,,,,,2020-08-09,-18,0,-1,-27,-11,5
MY,Malaysia,,,,,,2020-08-10,-18,3,-5,-29,-15,6
MY,Malaysia,,,,,,2020-08-11,-20,0,-9,-30,-15,6
MY,Malaysia,,,,,,2020-08-12,-20,0,-11,-31,-14,7
MY,Malaysia,,,,,,2020-08-13,-20,-1,-9,-30,-14,7
MY,Malaysia,,,,,,2020-08-14,-20,-2,-10,-31,-11,7
MY,Malaysia,,,,,,2020-08-15,-20,-2,-4,-28,-11,6
MY,Malaysia,,,,,,2020-08-16,-22,-5,-9,-31,-12,6
MY,Malaysia,,,,,,2020-08-17,-20,0,-8,-31,-14,6
MY,Malaysia,,,,,,2020-08-18,-20,-2,-8,-32,-13,6
MY,Malaysia,,,,,,2020-08-19,-16,0,-2,-23,-13,5
MY,Malaysia,,,,,,2020-08-20,-9,10,32,-24,-50,14
MY,Malaysia,,,,,,2020-08-21,-15,1,15,-30,-20,8
MY,Malaysia,,,,,,2020-08-22,-19,-6,12,-25,-13,6
MY,Malaysia,,,,,,2020-08-23,-19,-6,9,-24,-17,4
MY,Malaysia,,,,,,2020-08-24,-14,4,5,-25,-20,6
MY,Malaysia,,,,,,2020-08-25,-15,2,-2,-31,-14,5
MY,Malaysia,,,,,,2020-08-26,-15,3,-1,-31,-13,6
MY,Malaysia,,,,,,2020-08-27,-13,2,0,-29,-13,6
MY,Malaysia,,,,,,2020-08-28,-11,4,7,-24,-12,5
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-15,-6,-6,-7,-4,2,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-16,-8,-8,-5,0,-1,3
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-17,-6,-4,-8,-4,2,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-18,-10,-10,-7,-5,2,3
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-19,-7,-4,0,-5,3,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-20,-5,-5,-2,-7,3,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-21,-5,-8,-4,-2,7,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-22,-7,-9,-4,-5,2,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-23,-9,-11,-3,2,0,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-24,-6,-8,-13,-4,2,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-25,-6,-9,-5,-5,3,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-26,-6,-5,-4,-8,3,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-27,-4,-4,-2,-5,3,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-28,0,-2,-4,4,7,1
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-02-29,-1,-4,-11,3,3,1
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-03-01,-4,-4,-5,10,0,0
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-03-02,-5,-4,-16,1,3,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-03-03,-6,-6,-14,-5,3,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-03-04,-6,0,-10,-7,4,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-03-05,-8,-7,-16,-6,2,2
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-03-06,-6,-5,-17,-3,7,3
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-03-07,-9,-4,-25,-8,1,3
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,2020-03-08,-10,-5,-10,0,-1,2
