country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
RS,Serbia,,,,,,2020-02-15,3,-3,18,4,-11,-1
RS,Serbia,,,,,,2020-02-16,11,2,52,8,-1,-3
RS,Serbia,,,,,,2020-02-17,10,-5,57,-3,-46,6
RS,Serbia,,,,,,2020-02-18,13,10,21,5,-5,0
RS,Serbia,,,,,,2020-02-19,6,6,21,0,-9,0
RS,Serbia,,,,,,2020-02-20,5,5,4,1,-10,1
RS,Serbia,,,,,,2020-02-21,3,5,1,1,-10,1
RS,Serbia,,,,,,2020-02-22,5,-1,24,12,-4,-2
RS,Serbia,,,,,,2020-02-23,7,2,33,12,2,-2
RS,Serbia,,,,,,2020-02-24,8,2,2,10,15,-2
RS,Serbia,,,,,,2020-02-25,16,14,35,12,10,-3
RS,Serbia,,,,,,2020-02-26,3,5,15,5,5,-2
RS,Serbia,,,,,,2020-02-27,0,3,-4,4,3,-1
RS,Serbia,,,,,,2020-02-28,-5,-3,-18,2,3,0
RS,Serbia,,,,,,2020-02-29,6,1,12,9,4,-2
RS,Serbia,,,,,,2020-03-01,5,4,16,12,4,-2
RS,Serbia,,,,,,2020-03-02,15,9,19,18,16,-3
RS,Serbia,,,,,,2020-03-03,8,7,4,7,9,-2
RS,Serbia,,,,,,2020-03-04,0,4,-10,0,3,-1
RS,Serbia,,,,,,2020-03-05,12,12,19,12,5,-2
RS,Serbia,,,,,,2020-03-06,2,5,-10,5,3,-1
RS,Serbia,,,,,,2020-03-07,8,8,-6,3,1,-1
RS,Serbia,,,,,,2020-03-08,13,14,-10,6,4,-2
RS,Serbia,,,,,,2020-03-09,7,4,-4,9,12,-2
RS,Serbia,,,,,,2020-03-10,7,13,0,2,6,-1
RS,Serbia,,,,,,2020-03-11,2,18,18,4,1,-2
RS,Serbia,,,,,,2020-03-12,4,16,41,5,0,-2
RS,Serbia,,,,,,2020-03-13,-9,10,2,-4,-3,1
RS,Serbia,,,,,,2020-03-14,-18,6,-12,-13,-5,2
RS,Serbia,,,,,,2020-03-15,-21,24,-12,-16,-7,3
RS,Serbia,,,,,,2020-03-16,-23,15,-21,-26,-18,8
RS,Serbia,,,,,,2020-03-17,-31,1,-8,-34,-29,10
RS,Serbia,,,,,,2020-03-18,-41,-7,-15,-42,-38,13
RS,Serbia,,,,,,2020-03-19,-44,-12,-12,-44,-42,15
RS,Serbia,,,,,,2020-03-20,-47,-12,-21,-49,-43,17
RS,Serbia,,,,,,2020-03-21,-52,-15,-26,-47,-35,11
RS,Serbia,,,,,,2020-03-22,-73,-26,-63,-69,-46,14
RS,Serbia,,,,,,2020-03-23,-64,-36,-60,-68,-52,21
RS,Serbia,,,,,,2020-03-24,-72,-43,-65,-75,-59,24
RS,Serbia,,,,,,2020-03-25,-72,-39,-63,-74,-61,24
RS,Serbia,,,,,,2020-03-26,-69,-36,-60,-71,-61,25
RS,Serbia,,,,,,2020-03-27,-69,-35,-57,-70,-60,26
RS,Serbia,,,,,,2020-03-28,-69,-36,-48,-64,-50,17
RS,Serbia,,,,,,2020-03-29,-77,-48,-56,-72,-50,15
RS,Serbia,,,,,,2020-03-30,-63,-34,-55,-67,-56,22
RS,Serbia,,,,,,2020-03-31,-63,-26,-54,-68,-59,22
RS,Serbia,,,,,,2020-04-01,-67,-32,-58,-70,-61,23
RS,Serbia,,,,,,2020-04-02,-66,-37,-52,-68,-62,24
RS,Serbia,,,,,,2020-04-03,-65,-29,-49,-66,-60,24
RS,Serbia,,,,,,2020-04-04,-75,-48,-62,-69,-60,19
RS,Serbia,,,,,,2020-04-05,-97,-97,-87,-93,-77,22
RS,Serbia,,,,,,2020-04-06,-59,-30,-44,-64,-56,20
RS,Serbia,,,,,,2020-04-07,-60,-29,-37,-65,-59,22
RS,Serbia,,,,,,2020-04-08,-63,-31,-34,-65,-60,21
RS,Serbia,,,,,,2020-04-09,-59,-23,-32,-62,-60,21
RS,Serbia,,,,,,2020-04-10,-55,-9,-31,-58,-61,19
RS,Serbia,,,,,,2020-04-11,-96,-97,-83,-91,-81,26
RS,Serbia,,,,,,2020-04-12,-96,-97,-82,-91,-75,21
RS,Serbia,,,,,,2020-04-13,-50,-18,-29,-57,-54,17
RS,Serbia,,,,,,2020-04-14,-58,-19,-49,-66,-58,21
RS,Serbia,,,,,,2020-04-15,-53,-10,-31,-60,-58,19
RS,Serbia,,,,,,2020-04-16,-51,-9,-21,-56,-58,18
RS,Serbia,,,,,,2020-04-17,-57,-9,-22,-60,-76,23
RS,Serbia,,,,,,2020-04-18,-96,-97,-81,-92,-83,26
RS,Serbia,,,,,,2020-04-19,-96,-97,-81,-92,-77,21
RS,Serbia,,,,,,2020-04-20,-96,-96,-79,-93,-90,35
RS,Serbia,,,,,,2020-04-21,-51,-19,-29,-59,-53,15
RS,Serbia,,,,,,2020-04-22,-53,-23,-17,-59,-55,17
RS,Serbia,,,,,,2020-04-23,-52,-23,-13,-57,-54,17
RS,Serbia,,,,,,2020-04-24,-46,5,-13,-51,-53,14
RS,Serbia,,,,,,2020-04-25,-96,-96,-80,-90,-78,25
RS,Serbia,,,,,,2020-04-26,-95,-96,-78,-90,-72,20
RS,Serbia,,,,,,2020-04-27,-37,-7,-5,-47,-44,12
RS,Serbia,,,,,,2020-04-28,-40,-7,1,-52,-47,13
RS,Serbia,,,,,,2020-04-29,-44,-1,-12,-53,-50,14
RS,Serbia,,,,,,2020-04-30,-40,7,0,-46,-50,10
RS,Serbia,,,,,,2020-05-01,-96,-96,-75,-92,-91,37
RS,Serbia,,,,,,2020-05-02,-70,-48,-50,-67,-52,14
RS,Serbia,,,,,,2020-05-03,-66,-44,-24,-63,-38,9
RS,Serbia,,,,,,2020-05-04,-40,-27,-21,-56,-41,12
RS,Serbia,,,,,,2020-05-05,-38,-18,-8,-55,-44,13
RS,Serbia,,,,,,2020-05-06,-46,-21,-29,-59,-51,15
RS,Serbia,,,,,,2020-05-07,-27,-13,18,-45,-42,9
RS,Serbia,,,,,,2020-05-08,-22,-5,14,-41,-40,9
RS,Serbia,,,,,,2020-05-09,-24,-13,28,-30,-22,1
RS,Serbia,,,,,,2020-05-10,-23,-14,41,-32,-17,-1
RS,Serbia,,,,,,2020-05-11,-10,-7,14,-32,-27,5
RS,Serbia,,,,,,2020-05-12,-10,1,7,-33,-32,7
RS,Serbia,,,,,,2020-05-13,-14,-6,29,-33,-33,5
RS,Serbia,,,,,,2020-05-14,-18,-8,9,-33,-34,5
RS,Serbia,,,,,,2020-05-15,-18,-7,10,-32,-33,5
RS,Serbia,,,,,,2020-05-16,-18,-11,21,-21,-18,0
RS,Serbia,,,,,,2020-05-17,-23,-13,11,-29,-14,0
RS,Serbia,,,,,,2020-05-18,-7,-7,13,-26,-23,4
RS,Serbia,,,,,,2020-07-03,-13,2,15,-21,-27,4
RS,Serbia,,,,,,2020-07-04,-11,-1,35,-12,-10,-1
RS,Serbia,,,,,,2020-07-05,-10,1,50,-15,-2,-2
RS,Serbia,,,,,,2020-07-06,2,7,35,-14,-22,2
RS,Serbia,,,,,,2020-07-07,0,17,29,-18,-28,4
RS,Serbia,,,,,,2020-07-08,-7,10,56,-18,-29,3
RS,Serbia,,,,,,2020-07-09,-7,6,47,-17,-30,3
RS,Serbia,,,,,,2020-07-10,-14,3,30,-23,-30,4
RS,Serbia,,,,,,2020-07-11,-22,-8,34,-20,-14,0
RS,Serbia,,,,,,2020-07-12,-20,0,22,-25,-8,0
RS,Serbia,,,,,,2020-07-13,-1,3,33,-18,-24,3
RS,Serbia,,,,,,2020-07-14,-2,7,52,-19,-28,3
RS,Serbia,,,,,,2020-07-15,-8,5,50,-22,-30,3
RS,Serbia,,,,,,2020-07-16,-9,3,44,-21,-30,4
RS,Serbia,,,,,,2020-07-17,-27,-8,-15,-32,-32,8
RS,Serbia,,,,,,2020-07-18,-22,-5,8,-22,-13,3
RS,Serbia,,,,,,2020-07-19,-23,-6,14,-27,-8,2
RS,Serbia,,,,,,2020-07-20,0,4,41,-18,-24,3
RS,Serbia,,,,,,2020-07-21,1,9,65,-20,-29,3
RS,Serbia,,,,,,2020-07-22,-9,1,60,-24,-31,3
RS,Serbia,,,,,,2020-07-23,-13,-2,36,-24,-32,4
RS,Serbia,,,,,,2020-07-24,-15,-2,31,-26,-31,5
RS,Serbia,,,,,,2020-07-25,-25,-9,7,-23,-14,2
RS,Serbia,,,,,,2020-07-26,-15,-3,43,-21,-6,-1
RS,Serbia,,,,,,2020-07-27,0,0,46,-18,-25,3
RS,Serbia,,,,,,2020-07-28,-1,3,67,-21,-29,3
RS,Serbia,,,,,,2020-07-29,-9,-1,65,-23,-32,3
RS,Serbia,,,,,,2020-07-30,-6,1,63,-21,-33,3
RS,Serbia,,,,,,2020-07-31,-16,-4,37,-26,-33,4
RS,Serbia,,,,,,2020-08-01,-16,-7,52,-16,-15,-2
RS,Serbia,,,,,,2020-08-02,-7,1,83,-14,-8,-5
RS,Serbia,,,,,,2020-08-03,1,0,53,-19,-26,2
RS,Serbia,,,,,,2020-08-04,0,9,49,-21,-31,3
RS,Serbia,,,,,,2020-08-05,-12,2,7,-29,-35,6
RS,Serbia,,,,,,2020-08-06,-1,7,53,-18,-33,3
RS,Serbia,,,,,,2020-08-07,-13,-1,23,-26,-33,3
RS,Serbia,,,,,,2020-08-08,-11,-4,49,-13,-15,-2
RS,Serbia,,,,,,2020-08-09,-9,-3,62,-17,-7,-4
RS,Serbia,,,,,,2020-08-10,7,6,58,-16,-26,1
RS,Serbia,,,,,,2020-08-11,7,10,78,-18,-30,1
RS,Serbia,,,,,,2020-08-12,1,8,74,-18,-33,1
RS,Serbia,,,,,,2020-08-13,1,4,77,-16,-33,1
RS,Serbia,,,,,,2020-08-14,-7,2,46,-21,-33,2
RS,Serbia,,,,,,2020-08-15,-13,-5,32,-14,-16,-2
RS,Serbia,,,,,,2020-08-16,-3,1,63,-12,-6,-5
RS,Serbia,,,,,,2020-08-17,9,6,60,-14,-25,0
RS,Serbia,,,,,,2020-08-18,-2,5,37,-22,-29,3
RS,Serbia,,,,,,2020-08-19,8,17,72,-16,-32,1
RS,Serbia,,,,,,2020-08-20,4,5,79,-15,-32,0
RS,Serbia,,,,,,2020-08-21,-2,5,61,-17,-32,1
RS,Serbia,,,,,,2020-08-22,-7,-5,71,-10,-15,-5
RS,Serbia,,,,,,2020-08-23,-1,1,81,-9,-7,-7
RS,Serbia,,,,,,2020-08-24,10,8,61,-12,-23,0
RS,Serbia,,,,,,2020-08-25,8,13,54,-18,-28,2
RS,Serbia,,,,,,2020-08-26,8,12,87,-13,-29,0
RS,Serbia,,,,,,2020-08-27,7,10,85,-11,-29,0
RS,Serbia,,,,,,2020-08-28,6,12,72,-12,-30,-1
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-15,-5,-7,13,1,-12,-2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-16,5,-5,72,5,-3,-4
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-17,11,-6,98,-3,-56,5
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-18,11,7,28,7,-6,-2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-19,9,4,30,2,-6,0
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-20,7,2,10,3,-7,0
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-21,4,1,-2,1,-7,0
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-22,7,0,23,10,-1,-3
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-23,12,1,64,11,-1,-3
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-24,10,2,26,16,14,-2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-25,16,14,55,16,6,-3
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-26,5,5,20,6,5,-1
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-27,-1,2,-4,4,4,-1
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-28,-3,-4,-14,3,4,-1
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-02-29,9,3,19,10,3,-2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-01,12,3,36,14,0,-2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-02,20,9,60,28,14,-4
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-03,8,5,1,12,5,-2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-04,3,2,-9,4,2,0
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-05,11,11,28,16,4,-3
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-06,1,2,-20,4,2,-1
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-07,6,9,-19,2,-2,0
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-08,14,13,-15,6,-1,-2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-09,10,4,15,17,10,-2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-10,9,15,11,6,2,-2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-11,3,18,29,5,-1,-1
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-12,0,16,54,4,-3,-1
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-13,-15,9,-5,-8,-6,2
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-14,-27,7,-31,-20,-8,4
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-15,-25,23,-6,-21,-9,3
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-16,-31,8,-27,-31,-25,11
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-17,-39,-3,-17,-40,-40,14
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-18,-48,-12,-25,-49,-46,19
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-19,-50,-15,-28,-52,-51,20
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-20,-53,-17,-37,-56,-51,21
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-21,-56,-17,-43,-55,-39,14
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-22,-77,-33,-78,-75,-51,16
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-23,-72,-43,-73,-75,-62,26
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-24,-79,-52,-82,-82,-70,30
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-25,-78,-47,-81,-82,-71,31
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-26,-76,-41,-79,-79,-70,30
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-27,-74,-37,-73,-77,-68,31
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-28,-74,-38,-63,-72,-56,19
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-29,-82,-56,-70,-79,-57,17
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-30,-71,-43,-74,-76,-66,27
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-03-31,-70,-36,-73,-76,-69,28
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-01,-73,-40,-75,-77,-70,29
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-02,-73,-44,-69,-76,-70,29
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-03,-72,-37,-69,-75,-69,30
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-04,-81,-54,-76,-77,-66,21
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-05,-98,-98,-94,-95,-82,24
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-06,-67,-37,-59,-72,-66,26
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-07,-68,-39,-58,-74,-70,27
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-08,-69,-38,-54,-74,-70,28
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-09,-67,-33,-56,-72,-69,27
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-10,-66,-23,-57,-71,-69,25
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-11,-98,-98,-95,-95,-85,29
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-12,-97,-98,-93,-94,-80,24
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-13,-59,-28,-45,-67,-64,22
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-14,-68,-32,-77,-77,-68,26
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-15,-62,-22,-54,-70,-67,26
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-16,-62,-20,-48,-69,-68,24
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-17,-67,-21,-48,-72,-82,26
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-18,-98,-98,-95,-95,-87,29
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-19,-98,-98,-93,-95,-82,23
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-20,-97,-98,-92,-96,-93,40
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-21,-60,-28,-45,-70,-65,19
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-22,-61,-29,-29,-70,-64,24
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-23,-61,-30,-29,-69,-64,23
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-24,-56,-3,-35,-65,-62,19
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-25,-97,-97,-93,-94,-83,28
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-26,-96,-97,-87,-93,-78,23
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-27,-47,-15,-9,-60,-56,16
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-28,-49,-14,-8,-64,-59,19
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-29,-53,-11,-30,-67,-60,20
RS,Serbia,,,Belgrade Metropolitan Area,,,2020-04-30,-53,-5,-29,-64,-60,14
