country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ES,Spain,,,,,,2020-02-15,2,-1,26,8,0,-2
ES,Spain,,,,,,2020-02-16,2,3,13,5,-1,-2
ES,Spain,,,,,,2020-02-17,0,1,9,3,3,-1
ES,Spain,,,,,,2020-02-18,-2,0,5,4,3,0
ES,Spain,,,,,,2020-02-19,0,1,11,2,3,-1
ES,Spain,,,,,,2020-02-20,1,1,15,5,3,-1
ES,Spain,,,,,,2020-02-21,1,2,20,6,2,-2
ES,Spain,,,,,,2020-02-22,2,2,44,14,2,-2
ES,Spain,,,,,,2020-02-23,7,10,33,11,1,-3
ES,Spain,,,,,,2020-02-24,5,3,36,4,-7,0
ES,Spain,,,,,,2020-02-25,-2,-1,17,3,-6,1
ES,Spain,,,,,,2020-02-26,0,4,11,1,0,0
ES,Spain,,,,,,2020-02-27,4,8,16,6,1,-2
ES,Spain,,,,,,2020-02-28,-1,-7,33,2,-11,0
ES,Spain,,,,,,2020-02-29,-1,4,19,6,-1,-1
ES,Spain,,,,,,2020-03-01,2,6,6,5,1,-2
ES,Spain,,,,,,2020-03-02,-3,1,-7,-3,-3,1
ES,Spain,,,,,,2020-03-03,-3,3,-3,1,3,0
ES,Spain,,,,,,2020-03-04,0,4,9,2,3,0
ES,Spain,,,,,,2020-03-05,-1,2,2,0,2,0
ES,Spain,,,,,,2020-03-06,-2,2,0,0,-1,0
ES,Spain,,,,,,2020-03-07,-1,1,17,4,1,-1
ES,Spain,,,,,,2020-03-08,4,7,19,8,1,-2
ES,Spain,,,,,,2020-03-09,-1,4,12,0,3,-1
ES,Spain,,,,,,2020-03-10,-3,18,12,-1,2,0
ES,Spain,,,,,,2020-03-11,-5,17,17,-9,-2,1
ES,Spain,,,,,,2020-03-12,-13,27,1,-16,-5,3
ES,Spain,,,,,,2020-03-13,-33,33,-22,-32,-17,8
ES,Spain,,,,,,2020-03-14,-69,-8,-44,-52,-31,14
ES,Spain,,,,,,2020-03-15,-87,-49,-76,-71,-48,17
ES,Spain,,,,,,2020-03-16,-80,-33,-72,-71,-52,23
ES,Spain,,,,,,2020-03-17,-83,-39,-73,-74,-59,25
ES,Spain,,,,,,2020-03-18,-84,-36,-73,-76,-60,26
ES,Spain,,,,,,2020-03-19,-88,-58,-77,-80,-71,31
ES,Spain,,,,,,2020-03-20,-87,-39,-79,-80,-66,32
ES,Spain,,,,,,2020-03-21,-92,-53,-87,-84,-63,26
ES,Spain,,,,,,2020-03-22,-94,-73,-89,-87,-65,22
ES,Spain,,,,,,2020-03-23,-85,-46,-77,-81,-65,28
ES,Spain,,,,,,2020-03-24,-87,-50,-79,-81,-67,29
ES,Spain,,,,,,2020-03-25,-87,-51,-78,-82,-67,30
ES,Spain,,,,,,2020-03-26,-87,-52,-78,-82,-68,30
ES,Spain,,,,,,2020-03-27,-88,-49,-80,-83,-68,33
ES,Spain,,,,,,2020-03-28,-92,-57,-86,-86,-64,26
ES,Spain,,,,,,2020-03-29,-94,-76,-89,-88,-64,22
ES,Spain,,,,,,2020-03-30,-89,-55,-80,-84,-74,31
ES,Spain,,,,,,2020-03-31,-92,-55,-82,-84,-76,32
ES,Spain,,,,,,2020-04-01,-92,-53,-81,-84,-75,33
ES,Spain,,,,,,2020-04-02,-92,-52,-81,-84,-75,33
ES,Spain,,,,,,2020-04-03,-89,-48,-82,-84,-74,36
ES,Spain,,,,,,2020-04-04,-92,-56,-86,-86,-65,26
ES,Spain,,,,,,2020-04-05,-94,-77,-90,-89,-68,23
ES,Spain,,,,,,2020-04-06,-87,-51,-79,-83,-74,31
ES,Spain,,,,,,2020-04-07,-89,-41,-79,-83,-74,31
ES,Spain,,,,,,2020-04-08,-88,-31,-77,-82,-74,30
ES,Spain,,,,,,2020-04-09,-93,-66,-83,-88,-84,36
ES,Spain,,,,,,2020-04-10,-96,-90,-88,-92,-90,42
ES,Spain,,,,,,2020-04-11,-92,-44,-85,-84,-63,26
ES,Spain,,,,,,2020-04-12,-94,-74,-89,-89,-67,23
ES,Spain,,,,,,2020-04-13,-90,-65,-80,-85,-77,32
ES,Spain,,,,,,2020-04-14,-87,-41,-75,-79,-67,29
ES,Spain,,,,,,2020-04-15,-88,-46,-77,-81,-68,30
ES,Spain,,,,,,2020-04-16,-88,-46,-76,-80,-67,30
ES,Spain,,,,,,2020-04-17,-89,-45,-77,-81,-67,33
