country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
EC,Ecuador,,,,,,2020-02-15,2,0,3,3,-2,0
EC,Ecuador,,,,,,2020-02-16,2,0,2,4,0,0
EC,Ecuador,,,,,,2020-02-17,3,2,2,2,-4,1
EC,Ecuador,,,,,,2020-02-18,4,2,3,2,-5,1
EC,Ecuador,,,,,,2020-02-19,3,0,2,2,-6,1
EC,Ecuador,,,,,,2020-02-20,4,0,4,1,-11,1
EC,Ecuador,,,,,,2020-02-21,0,1,1,0,-13,2
EC,Ecuador,,,,,,2020-02-22,-4,0,10,-5,-8,0
EC,Ecuador,,,,,,2020-02-23,2,-2,23,-4,-5,-4
EC,Ecuador,,,,,,2020-02-24,-15,-18,7,-33,-70,11
EC,Ecuador,,,,,,2020-02-25,-24,-24,-11,-30,-70,11
EC,Ecuador,,,,,,2020-02-26,-7,-5,-4,-2,-10,1
EC,Ecuador,,,,,,2020-02-27,-3,-1,-4,-3,-7,2
EC,Ecuador,,,,,,2020-02-28,-2,0,-5,-3,-8,3
EC,Ecuador,,,,,,2020-02-29,-3,10,-6,-1,0,2
EC,Ecuador,,,,,,2020-03-01,-4,5,-7,0,0,2
EC,Ecuador,,,,,,2020-03-02,3,6,0,0,-6,2
EC,Ecuador,,,,,,2020-03-03,3,5,3,1,-7,2
EC,Ecuador,,,,,,2020-03-04,3,2,1,0,-7,2
EC,Ecuador,,,,,,2020-03-05,1,2,1,0,-8,2
EC,Ecuador,,,,,,2020-03-06,-1,1,-2,-2,-9,3
EC,Ecuador,,,,,,2020-03-07,-2,1,-3,0,-1,2
EC,Ecuador,,,,,,2020-03-08,7,3,6,4,2,0
EC,Ecuador,,,,,,2020-03-09,0,0,0,-1,-10,3
EC,Ecuador,,,,,,2020-03-10,0,2,1,0,-10,2
EC,Ecuador,,,,,,2020-03-11,-2,-1,-2,-1,-10,2
EC,Ecuador,,,,,,2020-03-12,-2,9,-1,-2,-10,3
EC,Ecuador,,,,,,2020-03-13,-10,1,-10,-9,-18,7
EC,Ecuador,,,,,,2020-03-14,-19,5,-17,-13,-8,6
EC,Ecuador,,,,,,2020-03-15,-33,-2,-31,-20,-9,7
EC,Ecuador,,,,,,2020-03-16,-20,23,-25,-20,-31,10
EC,Ecuador,,,,,,2020-03-17,-65,-32,-60,-65,-64,26
EC,Ecuador,,,,,,2020-03-18,-80,-60,-73,-79,-76,34
EC,Ecuador,,,,,,2020-03-19,-81,-60,-75,-81,-78,36
EC,Ecuador,,,,,,2020-03-20,-83,-60,-78,-82,-79,41
EC,Ecuador,,,,,,2020-03-21,-85,-64,-80,-83,-69,32
EC,Ecuador,,,,,,2020-03-22,-83,-61,-79,-80,-59,25
EC,Ecuador,,,,,,2020-03-23,-83,-64,-78,-83,-81,38
EC,Ecuador,,,,,,2020-03-24,-83,-63,-78,-82,-82,37
EC,Ecuador,,,,,,2020-03-25,-86,-69,-81,-85,-84,39
EC,Ecuador,,,,,,2020-03-26,-85,-68,-80,-84,-84,40
EC,Ecuador,,,,,,2020-03-27,-85,-67,-81,-84,-83,44
EC,Ecuador,,,,,,2020-03-28,-86,-68,-81,-83,-72,34
EC,Ecuador,,,,,,2020-03-29,-84,-66,-80,-80,-61,26
EC,Ecuador,,,,,,2020-03-30,-81,-63,-77,-82,-82,38
EC,Ecuador,,,,,,2020-03-31,-82,-64,-78,-82,-82,37
EC,Ecuador,,,,,,2020-04-01,-81,-62,-77,-81,-82,37
EC,Ecuador,,,,,,2020-04-02,-83,-64,-78,-82,-83,39
EC,Ecuador,,,,,,2020-04-03,-82,-62,-77,-81,-81,43
EC,Ecuador,,,,,,2020-04-04,-83,-63,-77,-79,-70,33
EC,Ecuador,,,,,,2020-04-05,-82,-64,-78,-78,-59,25
EC,Ecuador,,,,,,2020-04-06,-81,-66,-77,-81,-81,38
EC,Ecuador,,,,,,2020-04-07,-81,-63,-76,-81,-82,37
EC,Ecuador,,,,,,2020-04-08,-80,-63,-75,-80,-81,37
EC,Ecuador,,,,,,2020-04-09,-80,-61,-75,-79,-81,37
EC,Ecuador,,,,,,2020-04-10,-83,-63,-78,-81,-84,43
EC,Ecuador,,,,,,2020-04-11,-91,-83,-86,-87,-76,37
EC,Ecuador,,,,,,2020-04-12,-89,-82,-84,-85,-66,28
EC,Ecuador,,,,,,2020-04-13,-78,-59,-73,-78,-79,36
EC,Ecuador,,,,,,2020-04-14,-77,-59,-73,-77,-79,36
EC,Ecuador,,,,,,2020-04-15,-78,-60,-73,-78,-79,36
EC,Ecuador,,,,,,2020-04-16,-77,-58,-72,-76,-78,37
EC,Ecuador,,,,,,2020-04-17,-77,-56,-72,-76,-78,41
EC,Ecuador,,,,,,2020-04-18,-88,-78,-83,-85,-71,34
EC,Ecuador,,,,,,2020-04-19,-87,-81,-83,-84,-61,26
EC,Ecuador,,,,,,2020-04-20,-74,-56,-69,-76,-76,34
EC,Ecuador,,,,,,2020-04-21,-76,-60,-72,-77,-77,35
EC,Ecuador,,,,,,2020-04-22,-76,-59,-71,-77,-76,34
EC,Ecuador,,,,,,2020-04-23,-76,-60,-72,-77,-76,35
EC,Ecuador,,,,,,2020-04-24,-77,-58,-72,-77,-75,39
EC,Ecuador,,,,,,2020-04-25,-86,-76,-81,-83,-67,34
EC,Ecuador,,,,,,2020-04-26,-86,-80,-81,-83,-58,26
EC,Ecuador,,,,,,2020-04-27,-73,-57,-69,-75,-73,35
EC,Ecuador,,,,,,2020-04-28,-73,-56,-68,-74,-74,31
EC,Ecuador,,,,,,2020-04-29,-73,-56,-68,-74,-73,33
EC,Ecuador,,,,,,2020-04-30,-72,-55,-68,-73,-72,32
EC,Ecuador,,,,,,2020-05-01,-74,-54,-69,-75,-75,38
EC,Ecuador,,,,,,2020-05-02,-84,-71,-78,-81,-63,32
EC,Ecuador,,,,,,2020-05-03,-84,-76,-79,-81,-52,25
EC,Ecuador,,,,,,2020-05-04,-68,-51,-63,-71,-69,32
EC,Ecuador,,,,,,2020-05-05,-68,-50,-63,-70,-69,32
EC,Ecuador,,,,,,2020-05-06,-67,-49,-62,-69,-68,32
EC,Ecuador,,,,,,2020-05-07,-67,-48,-63,-69,-68,32
EC,Ecuador,,,,,,2020-05-08,-67,-46,-62,-68,-66,35
EC,Ecuador,,,,,,2020-05-09,-78,-62,-71,-75,-55,30
EC,Ecuador,,,,,,2020-05-10,-76,-66,-69,-72,-36,21
EC,Ecuador,,,,,,2020-05-11,-65,-49,-61,-69,-65,31
EC,Ecuador,,,,,,2020-05-12,-64,-46,-60,-67,-65,30
EC,Ecuador,,,,,,2020-05-13,-65,-47,-60,-68,-65,31
EC,Ecuador,,,,,,2020-05-14,-65,-46,-61,-68,-65,30
EC,Ecuador,,,,,,2020-05-15,-66,-45,-61,-67,-63,34
EC,Ecuador,,,,,,2020-05-16,-77,-61,-71,-74,-51,29
EC,Ecuador,,,,,,2020-05-17,-79,-69,-73,-76,-40,23
EC,Ecuador,,,,,,2020-05-18,-61,-43,-58,-66,-61,30
EC,Ecuador,,,,,,2020-05-19,-61,-42,-57,-65,-62,30
EC,Ecuador,,,,,,2020-05-20,-59,-39,-55,-64,-60,29
EC,Ecuador,,,,,,2020-05-21,-58,-38,-55,-64,-60,30
EC,Ecuador,,,,,,2020-05-22,-60,-39,-56,-64,-58,32
EC,Ecuador,,,,,,2020-05-23,-69,-52,-65,-70,-41,27
EC,Ecuador,,,,,,2020-05-24,-77,-66,-71,-74,-34,22
EC,Ecuador,,,,,,2020-05-25,-52,-34,-50,-62,-59,29
EC,Ecuador,,,,,,2020-05-26,-53,-35,-50,-61,-55,27
EC,Ecuador,,,,,,2020-05-27,-54,-37,-51,-62,-55,27
EC,Ecuador,,,,,,2020-05-28,-53,-35,-51,-61,-54,28
EC,Ecuador,,,,,,2020-05-29,-55,-35,-53,-62,-53,31
EC,Ecuador,,,,,,2020-05-30,-62,-43,-59,-66,-31,24
EC,Ecuador,,,,,,2020-05-31,-73,-60,-67,-71,-26,21
EC,Ecuador,,,,,,2020-06-01,-41,-22,-42,-55,-49,24
EC,Ecuador,,,,,,2020-06-02,-46,-28,-45,-57,-51,25
EC,Ecuador,,,,,,2020-06-03,-44,-26,-44,-52,-49,24
EC,Ecuador,,,,,,2020-06-04,-43,-25,-43,-50,-48,25
EC,Ecuador,,,,,,2020-06-05,-46,-25,-46,-52,-47,28
EC,Ecuador,,,,,,2020-06-06,-49,-29,-48,-49,-20,20
EC,Ecuador,,,,,,2020-06-07,-69,-56,-64,-67,-21,20
EC,Ecuador,,,,,,2020-06-08,-38,-21,-39,-47,-45,23
EC,Ecuador,,,,,,2020-06-09,-41,-25,-41,-48,-46,23
EC,Ecuador,,,,,,2020-06-10,-40,-24,-40,-49,-45,23
EC,Ecuador,,,,,,2020-06-11,-40,-24,-41,-49,-46,24
EC,Ecuador,,,,,,2020-06-12,-42,-23,-42,-50,-44,26
EC,Ecuador,,,,,,2020-06-13,-46,-27,-44,-48,-15,19
EC,Ecuador,,,,,,2020-06-14,-67,-54,-62,-67,-17,19
EC,Ecuador,,,,,,2020-06-15,-34,-18,-37,-45,-43,22
EC,Ecuador,,,,,,2020-06-16,-36,-18,-37,-46,-44,22
EC,Ecuador,,,,,,2020-06-17,-37,-21,-38,-47,-44,23
EC,Ecuador,,,,,,2020-06-18,-38,-21,-40,-48,-44,23
EC,Ecuador,,,,,,2020-06-19,-39,-18,-40,-48,-43,24
EC,Ecuador,,,,,,2020-06-20,-41,-17,-41,-45,-12,17
EC,Ecuador,,,,,,2020-06-21,-61,-48,-57,-63,-7,17
EC,Ecuador,,,,,,2020-06-22,-37,-23,-39,-48,-45,22
EC,Ecuador,,,,,,2020-06-23,-36,-20,-38,-47,-45,23
EC,Ecuador,,,,,,2020-06-24,-37,-22,-38,-47,-43,22
EC,Ecuador,,,,,,2020-06-25,-38,-23,-40,-48,-43,23
EC,Ecuador,,,,,,2020-06-26,-40,-22,-42,-48,-42,26
EC,Ecuador,,,,,,2020-06-27,-42,-23,-41,-46,-14,18
EC,Ecuador,,,,,,2020-06-28,-64,-51,-59,-66,-17,19
EC,Ecuador,,,,,,2020-06-29,-34,-19,-36,-46,-41,22
EC,Ecuador,,,,,,2020-06-30,-34,-18,-36,-46,-42,22
EC,Ecuador,,,,,,2020-07-01,-34,-16,-36,-45,-42,21
EC,Ecuador,,,,,,2020-07-02,-34,-16,-37,-45,-42,22
EC,Ecuador,,,,,,2020-07-03,-36,-15,-37,-46,-41,24
EC,Ecuador,,,,,,2020-07-04,-39,-18,-39,-44,-13,17
EC,Ecuador,,,,,,2020-07-05,-52,-39,-50,-60,-12,16
EC,Ecuador,,,,,,2020-07-06,-31,-15,-34,-43,-42,21
EC,Ecuador,,,,,,2020-07-07,-32,-15,-34,-44,-43,21
EC,Ecuador,,,,,,2020-07-08,-34,-17,-35,-45,-41,21
EC,Ecuador,,,,,,2020-07-09,-34,-18,-36,-44,-42,22
EC,Ecuador,,,,,,2020-07-10,-36,-16,-38,-45,-40,24
EC,Ecuador,,,,,,2020-07-11,-39,-19,-38,-45,-12,17
EC,Ecuador,,,,,,2020-07-12,-51,-38,-48,-59,-11,16
EC,Ecuador,,,,,,2020-07-13,-33,-18,-36,-45,-41,21
EC,Ecuador,,,,,,2020-07-14,-33,-17,-35,-45,-43,21
EC,Ecuador,,,,,,2020-07-15,-34,-16,-36,-46,-41,21
EC,Ecuador,,,,,,2020-07-16,-33,-15,-35,-45,-41,22
EC,Ecuador,,,,,,2020-07-17,-35,-14,-37,-46,-40,24
EC,Ecuador,,,,,,2020-07-18,-38,-17,-38,-45,-12,17
EC,Ecuador,,,,,,2020-07-19,-49,-35,-48,-59,-11,15
EC,Ecuador,,,,,,2020-07-20,-31,-15,-34,-45,-41,21
EC,Ecuador,,,,,,2020-07-21,-32,-15,-34,-45,-42,21
EC,Ecuador,,,,,,2020-07-22,-35,-18,-36,-46,-41,21
EC,Ecuador,,,,,,2020-07-23,-34,-17,-36,-46,-41,21
EC,Ecuador,,,,,,2020-07-24,-36,-15,-37,-48,-42,25
EC,Ecuador,,,,,,2020-07-25,-39,-18,-37,-45,-14,17
EC,Ecuador,,,,,,2020-07-26,-50,-36,-47,-59,-11,15
EC,Ecuador,,,,,,2020-07-27,-31,-16,-33,-44,-41,21
EC,Ecuador,,,,,,2020-07-28,-33,-16,-33,-44,-42,21
EC,Ecuador,,,,,,2020-07-29,-34,-18,-36,-46,-42,21
EC,Ecuador,,,,,,2020-07-30,-34,-17,-36,-46,-42,22
EC,Ecuador,,,,,,2020-07-31,-36,-15,-38,-47,-41,24
EC,Ecuador,,,,,,2020-08-01,-36,-13,-36,-44,-13,16
EC,Ecuador,,,,,,2020-08-02,-45,-30,-43,-56,-11,15
EC,Ecuador,,,,,,2020-08-03,-28,-11,-32,-43,-41,20
EC,Ecuador,,,,,,2020-08-04,-29,-10,-31,-42,-42,20
EC,Ecuador,,,,,,2020-08-05,-31,-13,-33,-43,-41,20
EC,Ecuador,,,,,,2020-08-06,-31,-14,-33,-43,-41,20
EC,Ecuador,,,,,,2020-08-07,-34,-14,-35,-45,-40,23
EC,Ecuador,,,,,,2020-08-08,-34,-13,-32,-42,-12,15
EC,Ecuador,,,,,,2020-08-09,-39,-27,-35,-52,-8,12
EC,Ecuador,,,,,,2020-08-10,-33,-16,-32,-50,-58,22
EC,Ecuador,,,,,,2020-08-11,-31,-14,-31,-43,-41,19
EC,Ecuador,,,,,,2020-08-12,-31,-14,-32,-43,-40,20
EC,Ecuador,,,,,,2020-08-13,-32,-16,-34,-44,-40,20
EC,Ecuador,,,,,,2020-08-14,-33,-12,-34,-44,-39,22
EC,Ecuador,,,,,,2020-08-15,-33,-13,-33,-41,-11,15
EC,Ecuador,,,,,,2020-08-16,-41,-27,-38,-52,-8,13
EC,Ecuador,,,,,,2020-08-17,-24,-8,-27,-40,-40,19
EC,Ecuador,,,,,,2020-08-18,-25,-9,-27,-41,-39,19
EC,Ecuador,,,,,,2020-08-19,-26,-11,-27,-42,-39,19
EC,Ecuador,,,,,,2020-08-20,-25,-11,-27,-43,-40,19
EC,Ecuador,,,,,,2020-08-21,-30,-13,-31,-46,-39,22
EC,Ecuador,,,,,,2020-08-22,-30,-13,-28,-42,-10,15
EC,Ecuador,,,,,,2020-08-23,-38,-27,-35,-54,-7,13
EC,Ecuador,,,,,,2020-08-24,-20,-9,-22,-40,-38,18
EC,Ecuador,,,,,,2020-08-25,-21,-9,-21,-41,-39,18
EC,Ecuador,,,,,,2020-08-26,-21,-10,-21,-42,-38,18
EC,Ecuador,,,,,,2020-08-27,-20,-10,-21,-42,-38,18
EC,Ecuador,,,,,,2020-08-28,-23,-10,-24,-44,-37,21
EC,Ecuador,Azuay,,,EC-A,,2020-02-15,4,1,7,25,-3,-1
EC,Ecuador,Azuay,,,EC-A,,2020-02-16,4,-2,6,24,-1,0
