country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
KG,Kyrgyzstan,,,,,,2020-02-15,7,7,3,3,10,-2
KG,Kyrgyzstan,,,,,,2020-02-16,-1,0,-5,-4,4,0
KG,Kyrgyzstan,,,,,,2020-02-17,1,2,-2,-3,12,-1
KG,Kyrgyzstan,,,,,,2020-02-18,-1,2,-6,-3,10,0
KG,Kyrgyzstan,,,,,,2020-02-19,0,3,-5,-2,10,-1
KG,Kyrgyzstan,,,,,,2020-02-20,7,10,0,3,11,-2
KG,Kyrgyzstan,,,,,,2020-02-21,8,8,5,5,13,-3
KG,Kyrgyzstan,,,,,,2020-02-22,9,9,2,2,12,-2
KG,Kyrgyzstan,,,,,,2020-02-23,15,11,5,3,7,-2
KG,Kyrgyzstan,,,,,,2020-02-24,-2,-2,-5,-4,6,0
KG,Kyrgyzstan,,,,,,2020-02-25,7,9,8,3,13,-3
KG,Kyrgyzstan,,,,,,2020-02-26,6,9,8,5,13,-3
KG,Kyrgyzstan,,,,,,2020-02-27,0,2,-7,-2,10,0
KG,Kyrgyzstan,,,,,,2020-02-28,4,7,0,4,14,-2
KG,Kyrgyzstan,,,,,,2020-02-29,8,9,4,7,15,-3
KG,Kyrgyzstan,,,,,,2020-03-01,10,13,15,8,12,-4
KG,Kyrgyzstan,,,,,,2020-03-02,6,10,12,4,14,-4
KG,Kyrgyzstan,,,,,,2020-03-03,7,11,3,5,13,-3
KG,Kyrgyzstan,,,,,,2020-03-04,9,16,4,7,14,-4
KG,Kyrgyzstan,,,,,,2020-03-05,11,15,2,6,15,-4
KG,Kyrgyzstan,,,,,,2020-03-06,9,11,-2,6,13,-3
KG,Kyrgyzstan,,,,,,2020-03-07,11,12,-5,3,9,-1
