country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
EG,Egypt,,,,,,2020-02-15,4,8,9,8,5,0
EG,Egypt,,,,,,2020-02-16,-1,5,4,7,10,-1
EG,Egypt,,,,,,2020-02-17,0,3,6,4,15,-1
EG,Egypt,,,,,,2020-02-18,0,4,2,5,12,-1
EG,Egypt,,,,,,2020-02-19,-5,0,0,2,10,0
EG,Egypt,,,,,,2020-02-20,-5,-2,-5,0,9,0
EG,Egypt,,,,,,2020-02-21,6,6,15,8,6,2
EG,Egypt,,,,,,2020-02-22,0,4,5,5,5,0
EG,Egypt,,,,,,2020-02-23,-5,0,-1,4,10,-1
EG,Egypt,,,,,,2020-02-24,-13,-11,-2,2,11,1
EG,Egypt,,,,,,2020-02-25,-9,-3,-9,-9,-8,6
EG,Egypt,,,,,,2020-02-26,0,4,4,6,11,-1
EG,Egypt,,,,,,2020-02-27,1,5,1,6,11,-1
EG,Egypt,,,,,,2020-02-28,14,12,23,11,9,1
EG,Egypt,,,,,,2020-02-29,4,7,6,8,6,-1
EG,Egypt,,,,,,2020-03-01,1,8,4,8,11,-2
EG,Egypt,,,,,,2020-03-02,3,7,6,6,16,-1
EG,Egypt,,,,,,2020-03-03,4,9,6,8,13,-2
EG,Egypt,,,,,,2020-03-04,3,8,8,8,13,-2
EG,Egypt,,,,,,2020-03-05,2,6,3,5,12,-2
EG,Egypt,,,,,,2020-03-06,12,11,19,10,9,1
EG,Egypt,,,,,,2020-03-07,6,9,10,6,7,-1
EG,Egypt,,,,,,2020-03-08,-1,6,6,5,11,-1
EG,Egypt,,,,,,2020-03-09,-1,3,4,2,16,-1
EG,Egypt,,,,,,2020-03-10,2,8,7,5,13,-1
EG,Egypt,,,,,,2020-03-11,3,13,8,10,12,-3
EG,Egypt,,,,,,2020-03-12,-63,-51,-60,-66,-61,20
EG,Egypt,,,,,,2020-03-13,-42,-31,-41,-48,-33,10
EG,Egypt,,,,,,2020-03-14,-16,-5,-17,-22,-15,5
EG,Egypt,,,,,,2020-03-15,-12,6,-6,-8,-5,2
EG,Egypt,,,,,,2020-03-16,-11,4,-6,-11,-1,3
EG,Egypt,,,,,,2020-03-17,-19,0,-18,-17,-7,5
EG,Egypt,,,,,,2020-03-18,-22,-3,-20,-21,-11,7
EG,Egypt,,,,,,2020-03-19,-35,-9,-30,-31,-15,9
EG,Egypt,,,,,,2020-03-20,-40,-13,-30,-36,-13,9
EG,Egypt,,,,,,2020-03-21,-39,-15,-31,-39,-18,9
EG,Egypt,,,,,,2020-03-22,-43,-20,-35,-44,-27,12
EG,Egypt,,,,,,2020-03-23,-46,-25,-39,-48,-27,14
EG,Egypt,,,,,,2020-03-24,-44,-18,-39,-47,-31,14
EG,Egypt,,,,,,2020-03-25,-55,-30,-47,-56,-37,17
EG,Egypt,,,,,,2020-03-26,-57,-29,-50,-57,-38,18
EG,Egypt,,,,,,2020-03-27,-75,-50,-57,-76,-50,18
EG,Egypt,,,,,,2020-03-28,-73,-47,-57,-74,-55,20
EG,Egypt,,,,,,2020-03-29,-50,-24,-40,-52,-35,15
EG,Egypt,,,,,,2020-03-30,-53,-30,-45,-56,-35,16
EG,Egypt,,,,,,2020-03-31,-54,-29,-46,-56,-36,16
EG,Egypt,,,,,,2020-04-01,-52,-26,-43,-54,-36,15
EG,Egypt,,,,,,2020-04-02,-53,-22,-44,-54,-36,16
EG,Egypt,,,,,,2020-04-03,-66,-27,-47,-68,-44,16
EG,Egypt,,,,,,2020-04-04,-64,-28,-49,-67,-49,17
EG,Egypt,,,,,,2020-04-05,-46,-11,-36,-51,-35,15
EG,Egypt,,,,,,2020-04-06,-46,-12,-37,-51,-34,16
EG,Egypt,,,,,,2020-04-07,-57,-4,-36,-50,-35,16
EG,Egypt,,,,,,2020-04-08,-57,-5,-35,-50,-35,15
EG,Egypt,,,,,,2020-04-09,-57,-2,-35,-49,-34,16
EG,Egypt,,,,,,2020-04-10,-70,-18,-42,-63,-41,15
EG,Egypt,,,,,,2020-04-11,-67,-18,-42,-62,-45,16
EG,Egypt,,,,,,2020-04-12,-52,-8,-29,-45,-31,13
EG,Egypt,,,,,,2020-04-13,-55,-13,-31,-47,-30,14
EG,Egypt,,,,,,2020-04-14,-55,-11,-32,-47,-31,14
EG,Egypt,,,,,,2020-04-15,-55,-10,-32,-47,-31,14
EG,Egypt,,,,,,2020-04-16,-55,-4,-48,-43,-31,14
EG,Egypt,,,,,,2020-04-17,-70,-20,-48,-61,-37,14
EG,Egypt,,,,,,2020-04-18,-67,-18,-49,-60,-43,15
EG,Egypt,,,,,,2020-04-19,-54,-2,-43,-50,-41,14
EG,Egypt,,,,,,2020-04-20,-76,-37,-63,-82,-66,23
EG,Egypt,,,,,,2020-04-21,-51,0,-41,-36,-28,11
EG,Egypt,,,,,,2020-04-22,-50,2,-42,-36,-29,11
EG,Egypt,,,,,,2020-04-23,-51,7,-45,-36,-28,12
EG,Egypt,,,,,,2020-04-24,-68,-22,-57,-62,-29,14
EG,Egypt,,,,,,2020-04-25,-61,-15,-53,-58,-38,15
EG,Egypt,,,,,,2020-04-26,-57,-11,-47,-48,-31,15
EG,Egypt,,,,,,2020-04-27,-58,-14,-50,-51,-29,15
EG,Egypt,,,,,,2020-04-28,-57,-10,-49,-48,-29,13
EG,Egypt,,,,,,2020-04-29,-56,-9,-48,-48,-28,15
EG,Egypt,,,,,,2020-04-30,-57,-9,-46,-49,-27,15
EG,Egypt,,,,,,2020-05-01,-55,-5,-41,-49,-19,11
EG,Egypt,,,,,,2020-05-02,-54,-8,-42,-52,-32,13
EG,Egypt,,,,,,2020-05-03,-52,-6,-39,-45,-29,13
EG,Egypt,,,,,,2020-05-04,-53,-10,-43,-47,-27,14
EG,Egypt,,,,,,2020-05-05,-52,-5,-41,-45,-28,13
EG,Egypt,,,,,,2020-05-06,-51,-1,-39,-43,-27,14
EG,Egypt,,,,,,2020-05-07,-53,-2,-42,-44,-26,14
EG,Egypt,,,,,,2020-05-08,-51,1,-37,-44,-15,11
EG,Egypt,,,,,,2020-05-09,-48,2,-36,-42,-21,11
EG,Egypt,,,,,,2020-05-10,-48,4,-35,-39,-25,13
EG,Egypt,,,,,,2020-05-11,-49,-1,-38,-41,-23,14
EG,Egypt,,,,,,2020-05-12,-50,0,-38,-41,-25,14
EG,Egypt,,,,,,2020-05-13,-51,-3,-40,-44,-26,14
EG,Egypt,,,,,,2020-05-14,-53,-3,-43,-45,-25,14
EG,Egypt,,,,,,2020-05-15,-49,4,-34,-41,-13,12
EG,Egypt,,,,,,2020-05-16,-48,2,-36,-42,-21,12
EG,Egypt,,,,,,2020-05-17,-49,0,-36,-42,-26,13
EG,Egypt,,,,,,2020-05-18,-50,-2,-40,-43,-25,14
EG,Egypt,,,,,,2020-05-19,-50,-2,-41,-44,-28,14
EG,Egypt,,,,,,2020-05-20,-49,1,-39,-44,-29,14
EG,Egypt,,,,,,2020-05-21,-50,3,-40,-44,-30,15
EG,Egypt,,,,,,2020-05-22,-42,18,-25,-32,-9,11
EG,Egypt,,,,,,2020-05-23,-43,17,-26,-45,-37,14
EG,Egypt,,,,,,2020-05-24,-67,-19,-46,-77,-65,20
EG,Egypt,,,,,,2020-05-25,-67,-20,-43,-76,-65,20
EG,Egypt,,,,,,2020-05-26,-69,-24,-44,-76,-65,20
EG,Egypt,,,,,,2020-05-27,-69,-24,-46,-76,-63,21
EG,Egypt,,,,,,2020-05-28,-72,-28,-51,-77,-61,23
EG,Egypt,,,,,,2020-05-29,-68,-21,-42,-69,-33,15
EG,Egypt,,,,,,2020-05-30,-52,-4,-35,-45,-23,12
EG,Egypt,,,,,,2020-05-31,-50,-2,-35,-43,-25,13
EG,Egypt,,,,,,2020-06-01,-50,-3,-37,-42,-23,13
EG,Egypt,,,,,,2020-06-02,-50,-3,-38,-43,-25,13
EG,Egypt,,,,,,2020-06-03,-51,-4,-38,-44,-26,14
EG,Egypt,,,,,,2020-06-04,-54,-5,-40,-46,-26,15
EG,Egypt,,,,,,2020-06-05,-52,-1,-31,-47,-15,12
EG,Egypt,,,,,,2020-06-06,-50,0,-33,-43,-20,12
EG,Egypt,,,,,,2020-06-07,-50,-1,-33,-43,-26,13
EG,Egypt,,,,,,2020-06-08,-50,-3,-36,-42,-22,13
EG,Egypt,,,,,,2020-06-09,-51,-4,-37,-43,-24,13
EG,Egypt,,,,,,2020-06-10,-51,-4,-35,-44,-25,13
EG,Egypt,,,,,,2020-06-11,-52,-5,-37,-45,-24,14
EG,Egypt,,,,,,2020-06-12,-50,-2,-26,-44,-13,12
EG,Egypt,,,,,,2020-06-13,-48,-1,-29,-42,-19,11
EG,Egypt,,,,,,2020-06-14,-46,1,-29,-40,-24,13
EG,Egypt,,,,,,2020-06-15,-47,-3,-31,-41,-21,12
EG,Egypt,,,,,,2020-06-16,-47,-1,-32,-41,-23,13
EG,Egypt,,,,,,2020-06-17,-49,-4,-33,-43,-24,13
EG,Egypt,,,,,,2020-06-18,-51,-4,-34,-44,-24,13
EG,Egypt,,,,,,2020-06-19,-47,1,-20,-42,-13,11
EG,Egypt,,,,,,2020-06-20,-45,2,-26,-41,-18,10
EG,Egypt,,,,,,2020-06-21,-47,-1,-28,-41,-25,12
EG,Egypt,,,,,,2020-06-22,-46,-1,-28,-40,-22,12
EG,Egypt,,,,,,2020-06-23,-45,1,-28,-39,-23,12
EG,Egypt,,,,,,2020-06-24,-46,0,-28,-41,-23,12
EG,Egypt,,,,,,2020-06-25,-48,0,-30,-41,-22,12
EG,Egypt,,,,,,2020-06-26,-45,4,-15,-40,-11,10
EG,Egypt,,,,,,2020-06-27,-33,11,-13,-32,-15,8
EG,Egypt,,,,,,2020-06-28,-36,9,-16,-32,-21,9
EG,Egypt,,,,,,2020-06-29,-34,8,-19,-32,-18,10
EG,Egypt,,,,,,2020-06-30,-34,10,-20,-33,-20,10
EG,Egypt,,,,,,2020-07-01,-33,12,-16,-29,-20,9
EG,Egypt,,,,,,2020-07-02,-38,7,-19,-41,-38,14
EG,Egypt,,,,,,2020-07-03,-30,15,5,-27,-9,8
EG,Egypt,,,,,,2020-07-04,-31,13,-9,-28,-14,7
EG,Egypt,,,,,,2020-07-05,-31,14,-11,-26,-20,8
EG,Egypt,,,,,,2020-07-06,-30,11,-15,-26,-16,8
EG,Egypt,,,,,,2020-07-07,-30,14,-14,-25,-18,8
EG,Egypt,,,,,,2020-07-08,-32,11,-15,-28,-18,8
EG,Egypt,,,,,,2020-07-09,-34,9,-15,-29,-18,9
EG,Egypt,,,,,,2020-07-10,-27,17,9,-23,-9,7
EG,Egypt,,,,,,2020-07-11,-28,14,-4,-25,-13,7
EG,Egypt,,,,,,2020-07-12,-29,15,-7,-23,-19,7
