open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
SEN,SN,Senegal,,,,,,2020-02-15,0.0,1.0,3.0,-3.0,1.0,0.0
SEN,SN,Senegal,,,,,,2020-02-16,0.0,1.0,3.0,0.0,2.0,0.0
SEN,SN,Senegal,,,,,,2020-02-17,-3.0,0.0,-1.0,0.0,2.0,0.0
SEN,SN,Senegal,,,,,,2020-02-18,-3.0,-2.0,1.0,-4.0,2.0,1.0
SEN,SN,Senegal,,,,,,2020-02-19,-5.0,-3.0,-3.0,-6.0,2.0,1.0
SEN,SN,Senegal,,,,,,2020-02-20,-4.0,-2.0,-2.0,-2.0,1.0,1.0
SEN,SN,Senegal,,,,,,2020-02-21,-3.0,-2.0,-5.0,-3.0,3.0,1.0
SEN,SN,Senegal,,,,,,2020-02-22,-4.0,-3.0,-3.0,-4.0,2.0,1.0
SEN,SN,Senegal,,,,,,2020-02-23,-2.0,-4.0,-4.0,-3.0,2.0,0.0
SEN,SN,Senegal,,,,,,2020-02-24,-4.0,-1.0,-7.0,-1.0,2.0,1.0
SEN,SN,Senegal,,,,,,2020-02-25,-10.0,-10.0,-11.0,-11.0,0.0,2.0
SEN,SN,Senegal,,,,,,2020-02-26,-9.0,-7.0,-8.0,-9.0,2.0,2.0
SEN,SN,Senegal,,,,,,2020-02-27,-5.0,-5.0,0.0,-3.0,2.0,2.0
SEN,SN,Senegal,,,,,,2020-02-28,-3.0,-1.0,0.0,-2.0,3.0,1.0
SEN,SN,Senegal,,,,,,2020-02-29,-2.0,1.0,0.0,-1.0,5.0,1.0
SEN,SN,Senegal,,,,,,2020-03-01,-1.0,0.0,0.0,1.0,4.0,0.0
SEN,SN,Senegal,,,,,,2020-03-02,-2.0,3.0,-2.0,2.0,5.0,1.0
SEN,SN,Senegal,,,,,,2020-03-03,-1.0,1.0,2.0,-1.0,3.0,1.0
SEN,SN,Senegal,,,,,,2020-03-04,-1.0,1.0,-2.0,-1.0,2.0,1.0
SEN,SN,Senegal,,,,,,2020-03-05,-4.0,0.0,0.0,-1.0,1.0,2.0
SEN,SN,Senegal,,,,,,2020-03-06,-3.0,0.0,0.0,-2.0,3.0,1.0
SEN,SN,Senegal,,,,,,2020-03-07,-1.0,0.0,-1.0,0.0,4.0,1.0
SEN,SN,Senegal,,,,,,2020-03-08,2.0,-1.0,0.0,-1.0,5.0,0.0
SEN,SN,Senegal,,,,,,2020-03-09,-2.0,0.0,-4.0,0.0,4.0,0.0
SEN,SN,Senegal,,,,,,2020-03-10,-1.0,-1.0,-1.0,-3.0,4.0,0.0
SEN,SN,Senegal,,,,,,2020-03-11,-3.0,-3.0,-3.0,-4.0,3.0,0.0
SEN,SN,Senegal,,,,,,2020-03-12,-2.0,-2.0,-1.0,-3.0,3.0,0.0
SEN,SN,Senegal,,,,,,2020-03-13,-5.0,-1.0,-4.0,-3.0,3.0,1.0
SEN,SN,Senegal,,,,,,2020-03-14,-7.0,-2.0,-3.0,-7.0,3.0,1.0
SEN,SN,Senegal,,,,,,2020-03-15,-10.0,-2.0,-8.0,-7.0,2.0,1.0
SEN,SN,Senegal,,,,,,2020-03-16,-11.0,0.0,-8.0,-7.0,-12.0,5.0
SEN,SN,Senegal,,,,,,2020-03-17,-13.0,-3.0,-8.0,-11.0,-14.0,6.0
SEN,SN,Senegal,,,,,,2020-03-18,-18.0,-5.0,-9.0,-17.0,-15.0,7.0
SEN,SN,Senegal,,,,,,2020-03-19,-20.0,-6.0,-9.0,-20.0,-16.0,8.0
SEN,SN,Senegal,,,,,,2020-03-20,-23.0,-10.0,-13.0,-22.0,-16.0,9.0
SEN,SN,Senegal,,,,,,2020-03-21,-30.0,-14.0,-20.0,-30.0,-13.0,9.0
SEN,SN,Senegal,,,,,,2020-03-22,-33.0,-18.0,-23.0,-38.0,-7.0,8.0
SEN,SN,Senegal,,,,,,2020-03-23,-30.0,-15.0,-19.0,-36.0,-26.0,13.0
SEN,SN,Senegal,,,,,,2020-03-24,-40.0,-29.0,-23.0,-45.0,-32.0,16.0
SEN,SN,Senegal,,,,,,2020-03-25,-42.0,-28.0,-25.0,-47.0,-34.0,17.0
SEN,SN,Senegal,,,,,,2020-03-26,-42.0,-28.0,-23.0,-48.0,-35.0,18.0
SEN,SN,Senegal,,,,,,2020-03-27,-44.0,-28.0,-26.0,-51.0,-35.0,19.0
SEN,SN,Senegal,,,,,,2020-03-28,-46.0,-30.0,-29.0,-52.0,-24.0,16.0
SEN,SN,Senegal,,,,,,2020-03-29,-44.0,-31.0,-28.0,-50.0,-10.0,12.0
SEN,SN,Senegal,,,,,,2020-03-30,-40.0,-26.0,-22.0,-45.0,-34.0,18.0
SEN,SN,Senegal,,,,,,2020-03-31,-41.0,-27.0,-23.0,-49.0,-35.0,17.0
SEN,SN,Senegal,,,,,,2020-04-01,-43.0,-28.0,-25.0,-48.0,-35.0,18.0
SEN,SN,Senegal,,,,,,2020-04-02,-42.0,-27.0,-24.0,-47.0,-35.0,19.0
SEN,SN,Senegal,,,,,,2020-04-03,-42.0,-28.0,-25.0,-48.0,-34.0,19.0
SEN,SN,Senegal,,,,,,2020-04-04,-49.0,-33.0,-29.0,-53.0,-31.0,17.0
SEN,SN,Senegal,,,,,,2020-04-05,-43.0,-31.0,-27.0,-50.0,-9.0,12.0
SEN,SN,Senegal,,,,,,2020-04-06,-37.0,-25.0,-24.0,-44.0,-33.0,17.0
SEN,SN,Senegal,,,,,,2020-04-07,-38.0,-27.0,-24.0,-47.0,-34.0,17.0
SEN,SN,Senegal,,,,,,2020-04-08,-41.0,-28.0,-28.0,-48.0,-34.0,17.0
SEN,SN,Senegal,,,,,,2020-04-09,-41.0,-28.0,-26.0,-48.0,-34.0,19.0
SEN,SN,Senegal,,,,,,2020-04-10,-42.0,-29.0,-28.0,-49.0,-33.0,19.0
SEN,SN,Senegal,,,,,,2020-04-11,-43.0,-30.0,-31.0,-49.0,-22.0,15.0
SEN,SN,Senegal,,,,,,2020-04-12,-43.0,-31.0,-30.0,-51.0,-7.0,11.0
SEN,SN,Senegal,,,,,,2020-04-13,-49.0,-34.0,-32.0,-55.0,-53.0,23.0
SEN,SN,Senegal,,,,,,2020-04-14,-40.0,-30.0,-26.0,-48.0,-33.0,17.0
SEN,SN,Senegal,,,,,,2020-04-15,-41.0,-29.0,-27.0,-48.0,-32.0,18.0
SEN,SN,Senegal,,,,,,2020-04-16,-40.0,-29.0,-27.0,-48.0,-33.0,19.0
SEN,SN,Senegal,,,,,,2020-04-17,-43.0,-30.0,-28.0,-51.0,-32.0,19.0
SEN,SN,Senegal,,,,,,2020-04-18,-45.0,-33.0,-35.0,-52.0,-21.0,16.0
SEN,SN,Senegal,,,,,,2020-04-19,-44.0,-33.0,-33.0,-52.0,-7.0,12.0
SEN,SN,Senegal,,,,,,2020-04-20,-40.0,-28.0,-28.0,-48.0,-32.0,18.0
SEN,SN,Senegal,,,,,,2020-04-21,-41.0,-29.0,-28.0,-51.0,-33.0,17.0
SEN,SN,Senegal,,,,,,2020-04-22,-44.0,-29.0,-29.0,-51.0,-33.0,18.0
SEN,SN,Senegal,,,,,,2020-04-23,-42.0,-28.0,-27.0,-50.0,-33.0,18.0
SEN,SN,Senegal,,,,,,2020-04-24,-41.0,-25.0,-30.0,-52.0,-32.0,19.0
SEN,SN,Senegal,,,,,,2020-04-25,-47.0,-31.0,-37.0,-57.0,-24.0,18.0
SEN,SN,Senegal,,,,,,2020-04-26,-48.0,-34.0,-37.0,-59.0,-9.0,14.0
SEN,SN,Senegal,,,,,,2020-04-27,-46.0,-32.0,-34.0,-55.0,-34.0,21.0
SEN,SN,Senegal,,,,,,2020-04-28,-46.0,-33.0,-31.0,-57.0,-36.0,18.0
SEN,SN,Senegal,,,,,,2020-04-29,-45.0,-31.0,-31.0,-56.0,-35.0,20.0
SEN,SN,Senegal,,,,,,2020-04-30,-43.0,-28.0,-27.0,-53.0,-34.0,19.0
SEN,SN,Senegal,,,,,,2020-05-01,-52.0,-35.0,-39.0,-62.0,-52.0,24.0
SEN,SN,Senegal,,,,,,2020-05-02,-47.0,-34.0,-37.0,-58.0,-23.0,17.0
SEN,SN,Senegal,,,,,,2020-05-03,-47.0,-36.0,-38.0,-58.0,-7.0,12.0
SEN,SN,Senegal,,,,,,2020-05-04,-42.0,-29.0,-31.0,-52.0,-34.0,18.0
SEN,SN,Senegal,,,,,,2020-05-05,-41.0,-29.0,-29.0,-52.0,-34.0,18.0
SEN,SN,Senegal,,,,,,2020-05-06,-44.0,-33.0,-29.0,-54.0,-34.0,18.0
SEN,SN,Senegal,,,,,,2020-05-07,-39.0,-25.0,-29.0,-48.0,-32.0,18.0
SEN,SN,Senegal,,,,,,2020-05-08,-43.0,-27.0,-29.0,-54.0,-32.0,19.0
SEN,SN,Senegal,,,,,,2020-05-09,-44.0,-31.0,-34.0,-52.0,-19.0,15.0
SEN,SN,Senegal,,,,,,2020-05-10,-44.0,-33.0,-34.0,-54.0,-4.0,12.0
SEN,SN,Senegal,,,,,,2020-05-11,-40.0,-29.0,-30.0,-50.0,-31.0,19.0
SEN,SN,Senegal,,,,,,2020-05-12,-37.0,-22.0,-27.0,-47.0,-30.0,17.0
SEN,SN,Senegal,,,,,,2020-05-13,-41.0,-25.0,-31.0,-50.0,-30.0,17.0
SEN,SN,Senegal,,,,,,2020-05-14,-38.0,-24.0,-28.0,-47.0,-29.0,16.0
SEN,SN,Senegal,,,,,,2020-05-15,-40.0,-24.0,-29.0,-48.0,-28.0,19.0
SEN,SN,Senegal,,,,,,2020-05-16,-41.0,-24.0,-31.0,-47.0,-13.0,15.0
SEN,SN,Senegal,,,,,,2020-05-17,-43.0,-33.0,-35.0,-53.0,-1.0,12.0
SEN,SN,Senegal,,,,,,2020-05-18,-37.0,-24.0,-26.0,-43.0,-27.0,17.0
SEN,SN,Senegal,,,,,,2020-05-19,-38.0,-22.0,-27.0,-47.0,-28.0,17.0
SEN,SN,Senegal,,,,,,2020-05-20,-37.0,-21.0,-28.0,-45.0,-27.0,17.0
SEN,SN,Senegal,,,,,,2020-05-21,-41.0,-21.0,-31.0,-49.0,-45.0,21.0
SEN,SN,Senegal,,,,,,2020-05-22,-33.0,-11.0,-24.0,-40.0,-26.0,16.0
SEN,SN,Senegal,,,,,,2020-05-23,-34.0,-7.0,-26.0,-36.0,-14.0,13.0
SEN,SN,Senegal,,,,,,2020-05-24,-43.0,-31.0,-28.0,-57.0,-13.0,9.0
SEN,SN,Senegal,,,,,,2020-05-25,-50.0,-38.0,-28.0,-62.0,-62.0,24.0
SEN,SN,Senegal,,,,,,2020-05-26,-36.0,-23.0,-24.0,-49.0,-31.0,15.0
SEN,SN,Senegal,,,,,,2020-05-27,-35.0,-23.0,-24.0,-44.0,-27.0,15.0
SEN,SN,Senegal,,,,,,2020-05-28,-33.0,-21.0,-21.0,-43.0,-25.0,15.0
SEN,SN,Senegal,,,,,,2020-05-29,-34.0,-21.0,-22.0,-42.0,-23.0,16.0
SEN,SN,Senegal,,,,,,2020-05-30,-34.0,-21.0,-27.0,-44.0,-8.0,12.0
SEN,SN,Senegal,,,,,,2020-05-31,-33.0,-26.0,-26.0,-47.0,5.0,9.0
SEN,SN,Senegal,,,,,,2020-06-01,-37.0,-20.0,-27.0,-47.0,-44.0,19.0
SEN,SN,Senegal,,,,,,2020-06-02,-28.0,-16.0,-19.0,-41.0,-20.0,13.0
SEN,SN,Senegal,,,,,,2020-06-03,-29.0,-16.0,-21.0,-41.0,-21.0,13.0
SEN,SN,Senegal,,,,,,2020-06-04,-27.0,-13.0,-18.0,-38.0,-20.0,14.0
SEN,SN,Senegal,,,,,,2020-06-05,-27.0,-14.0,-19.0,-39.0,-19.0,13.0
SEN,SN,Senegal,,,,,,2020-06-06,-26.0,-15.0,-22.0,-39.0,-4.0,10.0
SEN,SN,Senegal,,,,,,2020-06-07,-24.0,-20.0,-18.0,-42.0,9.0,7.0
SEN,SN,Senegal,,,,,,2020-06-08,-22.0,-10.0,-17.0,-29.0,-19.0,11.0
SEN,SN,Senegal,,,,,,2020-06-09,-23.0,-14.0,-17.0,-34.0,-20.0,11.0
SEN,SN,Senegal,,,,,,2020-06-10,-23.0,-14.0,-18.0,-35.0,-20.0,11.0
SEN,SN,Senegal,,,,,,2020-06-11,-23.0,-14.0,-14.0,-32.0,-20.0,11.0
SEN,SN,Senegal,,,,,,2020-06-12,-24.0,-15.0,-18.0,-35.0,-20.0,11.0
SEN,SN,Senegal,,,,,,2020-06-13,-25.0,-18.0,-20.0,-34.0,-8.0,8.0
SEN,SN,Senegal,,,,,,2020-06-14,-22.0,-21.0,-16.0,-39.0,6.0,5.0
SEN,SN,Senegal,,,,,,2020-06-15,-21.0,-13.0,-16.0,-28.0,-21.0,10.0
SEN,SN,Senegal,,,,,,2020-06-16,-22.0,-14.0,-14.0,-33.0,-21.0,10.0
SEN,SN,Senegal,,,,,,2020-06-17,-23.0,-16.0,-16.0,-33.0,-21.0,10.0
SEN,SN,Senegal,,,,,,2020-06-18,-24.0,-18.0,-16.0,-34.0,-22.0,11.0
SEN,SN,Senegal,,,,,,2020-06-19,-25.0,-18.0,-16.0,-36.0,-21.0,11.0
SEN,SN,Senegal,,,,,,2020-06-20,-24.0,-17.0,-19.0,-35.0,-8.0,8.0
SEN,SN,Senegal,,,,,,2020-06-21,-22.0,-22.0,-15.0,-40.0,2.0,6.0
SEN,SN,Senegal,,,,,,2020-06-22,-20.0,-13.0,-14.0,-28.0,-22.0,10.0
SEN,SN,Senegal,,,,,,2020-06-23,-22.0,-14.0,-15.0,-32.0,-23.0,10.0
SEN,SN,Senegal,,,,,,2020-06-24,-24.0,-17.0,-16.0,-34.0,-22.0,10.0
SEN,SN,Senegal,,,,,,2020-06-25,-23.0,-16.0,-14.0,-34.0,-22.0,10.0
SEN,SN,Senegal,,,,,,2020-06-26,-25.0,-16.0,-17.0,-35.0,-22.0,10.0
SEN,SN,Senegal,,,,,,2020-06-27,-23.0,-18.0,-19.0,-34.0,-10.0,8.0
SEN,SN,Senegal,,,,,,2020-06-28,-23.0,-23.0,-14.0,-41.0,0.0,6.0
SEN,SN,Senegal,,,,,,2020-06-29,-18.0,-10.0,-15.0,-25.0,-21.0,9.0
SEN,SN,Senegal,,,,,,2020-06-30,-16.0,-9.0,-11.0,-29.0,-21.0,8.0
SEN,SN,Senegal,,,,,,2020-07-01,-17.0,-11.0,-12.0,-30.0,-20.0,8.0
SEN,SN,Senegal,,,,,,2020-07-02,-15.0,-9.0,-13.0,-26.0,-20.0,8.0
SEN,SN,Senegal,,,,,,2020-07-03,-16.0,-7.0,-12.0,-26.0,-19.0,9.0
SEN,SN,Senegal,,,,,,2020-07-04,-14.0,-7.0,-9.0,-25.0,-7.0,6.0
SEN,SN,Senegal,,,,,,2020-07-05,-13.0,-14.0,-9.0,-34.0,3.0,5.0
SEN,SN,Senegal,,,,,,2020-07-06,-12.0,-3.0,-10.0,-17.0,-19.0,7.0
SEN,SN,Senegal,,,,,,2020-07-07,-13.0,-5.0,-7.0,-22.0,-20.0,7.0
SEN,SN,Senegal,,,,,,2020-07-08,-16.0,-9.0,-13.0,-24.0,-19.0,7.0
SEN,SN,Senegal,,,,,,2020-07-09,-11.0,-7.0,-9.0,-19.0,-19.0,7.0
SEN,SN,Senegal,,,,,,2020-07-10,-14.0,-7.0,-11.0,-23.0,-17.0,8.0
SEN,SN,Senegal,,,,,,2020-07-11,-14.0,-8.0,-13.0,-23.0,-7.0,6.0
SEN,SN,Senegal,,,,,,2020-07-12,-20.0,-20.0,-16.0,-34.0,1.0,5.0
SEN,SN,Senegal,,,,,,2020-07-13,-12.0,-3.0,-8.0,-15.0,-18.0,7.0
SEN,SN,Senegal,,,,,,2020-07-14,-16.0,-8.0,-12.0,-27.0,-21.0,7.0
SEN,SN,Senegal,,,,,,2020-07-15,-13.0,-7.0,-12.0,-22.0,-18.0,6.0
SEN,SN,Senegal,,,,,,2020-07-16,-13.0,-6.0,-11.0,-21.0,-18.0,7.0
SEN,SN,Senegal,,,,,,2020-07-17,-17.0,-8.0,-13.0,-23.0,-18.0,8.0
SEN,SN,Senegal,,,,,,2020-07-18,-16.0,-10.0,-16.0,-23.0,-7.0,6.0
SEN,SN,Senegal,,,,,,2020-07-19,-14.0,-13.0,-12.0,-26.0,6.0,4.0
SEN,SN,Senegal,,,,,,2020-07-20,-11.0,-4.0,-14.0,-16.0,-19.0,7.0
SEN,SN,Senegal,,,,,,2020-07-21,-24.0,-19.0,-18.0,-33.0,-24.0,10.0
SEN,SN,Senegal,,,,,,2020-07-22,-13.0,-6.0,-14.0,-21.0,-18.0,6.0
SEN,SN,Senegal,,,,,,2020-07-23,-12.0,-5.0,-10.0,-17.0,-18.0,7.0
SEN,SN,Senegal,,,,,,2020-07-24,-11.0,-4.0,-11.0,-18.0,-17.0,7.0
SEN,SN,Senegal,,,,,,2020-07-25,-10.0,-4.0,-10.0,-18.0,-8.0,5.0
SEN,SN,Senegal,,,,,,2020-07-26,-5.0,0.0,-10.0,-12.0,12.0,2.0
SEN,SN,Senegal,,,,,,2020-07-27,-4.0,6.0,-9.0,-5.0,-20.0,5.0
SEN,SN,Senegal,,,,,,2020-07-28,-6.0,3.0,-10.0,-7.0,-23.0,5.0
SEN,SN,Senegal,,,,,,2020-07-29,1.0,15.0,-7.0,0.0,-28.0,3.0
SEN,SN,Senegal,,,,,,2020-07-30,4.0,27.0,-5.0,4.0,-42.0,5.0
SEN,SN,Senegal,,,,,,2020-07-31,-44.0,-37.0,-21.0,-56.0,-70.0,15.0
SEN,SN,Senegal,,,,,,2020-08-01,-39.0,-36.0,-15.0,-57.0,-54.0,13.0
SEN,SN,Senegal,,,,,,2020-08-02,-21.0,-24.0,-5.0,-38.0,-26.0,3.0
