open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
NIC,NI,Nicaragua,,,,,,2020-02-15,6.0,5.0,3.0,1.0,4,-1.0
NIC,NI,Nicaragua,,,,,,2020-02-16,4.0,7.0,2.0,1.0,1,0.0
NIC,NI,Nicaragua,,,,,,2020-02-17,2.0,5.0,1.0,1.0,12,-1.0
NIC,NI,Nicaragua,,,,,,2020-02-18,0.0,0.0,-1.0,-1.0,11,-1.0
NIC,NI,Nicaragua,,,,,,2020-02-19,-5.0,-5.0,-1.0,-2.0,10,-1.0
NIC,NI,Nicaragua,,,,,,2020-02-20,-1.0,-2.0,-1.0,2.0,10,0.0
NIC,NI,Nicaragua,,,,,,2020-02-21,2.0,0.0,2.0,2.0,14,-1.0
NIC,NI,Nicaragua,,,,,,2020-02-22,0.0,0.0,0.0,-1.0,4,0.0
NIC,NI,Nicaragua,,,,,,2020-02-23,-1.0,-1.0,-2.0,-3.0,1,1.0
NIC,NI,Nicaragua,,,,,,2020-02-24,-1.0,0.0,-2.0,0.0,15,-1.0
NIC,NI,Nicaragua,,,,,,2020-02-25,-4.0,-3.0,-1.0,-3.0,11,0.0
NIC,NI,Nicaragua,,,,,,2020-02-26,-5.0,-6.0,0.0,-2.0,12,-1.0
NIC,NI,Nicaragua,,,,,,2020-02-27,-3.0,-4.0,-3.0,-3.0,11,0.0
NIC,NI,Nicaragua,,,,,,2020-02-28,4.0,2.0,-1.0,0.0,14,-2.0
NIC,NI,Nicaragua,,,,,,2020-02-29,4.0,7.0,1.0,0.0,7,0.0
NIC,NI,Nicaragua,,,,,,2020-03-01,7.0,7.0,-2.0,0.0,3,0.0
NIC,NI,Nicaragua,,,,,,2020-03-02,1.0,5.0,-1.0,1.0,16,-1.0
NIC,NI,Nicaragua,,,,,,2020-03-03,0.0,2.0,0.0,0.0,14,-1.0
NIC,NI,Nicaragua,,,,,,2020-03-04,-4.0,-2.0,-1.0,2.0,13,-1.0
NIC,NI,Nicaragua,,,,,,2020-03-05,1.0,2.0,2.0,2.0,13,-1.0
NIC,NI,Nicaragua,,,,,,2020-03-06,2.0,4.0,0.0,4.0,16,-2.0
NIC,NI,Nicaragua,,,,,,2020-03-07,2.0,4.0,1.0,0.0,5,0.0
NIC,NI,Nicaragua,,,,,,2020-03-08,2.0,4.0,-1.0,-2.0,2,1.0
NIC,NI,Nicaragua,,,,,,2020-03-09,-2.0,3.0,-2.0,-1.0,17,-1.0
NIC,NI,Nicaragua,,,,,,2020-03-10,-1.0,2.0,-3.0,1.0,16,-1.0
NIC,NI,Nicaragua,,,,,,2020-03-11,-4.0,-1.0,-3.0,-1.0,14,-1.0
NIC,NI,Nicaragua,,,,,,2020-03-12,-5.0,1.0,-2.0,-1.0,14,0.0
NIC,NI,Nicaragua,,,,,,2020-03-13,0.0,6.0,-1.0,0.0,17,-2.0
NIC,NI,Nicaragua,,,,,,2020-03-14,2.0,10.0,0.0,0.0,4,-1.0
NIC,NI,Nicaragua,,,,,,2020-03-15,-1.0,9.0,-1.0,-1.0,3,0.0
NIC,NI,Nicaragua,,,,,,2020-03-16,-2.0,10.0,-1.0,-2.0,15,-1.0
NIC,NI,Nicaragua,,,,,,2020-03-17,-5.0,7.0,-4.0,-3.0,14,0.0
NIC,NI,Nicaragua,,,,,,2020-03-18,-9.0,3.0,-4.0,-4.0,12,0.0
NIC,NI,Nicaragua,,,,,,2020-03-19,-18.0,10.0,-12.0,-9.0,4,4.0
NIC,NI,Nicaragua,,,,,,2020-03-20,-23.0,-3.0,-16.0,-14.0,0,5.0
NIC,NI,Nicaragua,,,,,,2020-03-21,-35.0,-12.0,-26.0,-26.0,-9,9.0
NIC,NI,Nicaragua,,,,,,2020-03-22,-45.0,-23.0,-33.0,-33.0,-13,10.0
NIC,NI,Nicaragua,,,,,,2020-03-23,-29.0,-15.0,-20.0,-24.0,-8,8.0
NIC,NI,Nicaragua,,,,,,2020-03-24,-32.0,-19.0,-21.0,-27.0,-13,9.0
NIC,NI,Nicaragua,,,,,,2020-03-25,-35.0,-22.0,-22.0,-27.0,-14,10.0
NIC,NI,Nicaragua,,,,,,2020-03-26,-36.0,-24.0,-23.0,-28.0,-16,11.0
NIC,NI,Nicaragua,,,,,,2020-03-27,-36.0,-21.0,-23.0,-30.0,-15,11.0
NIC,NI,Nicaragua,,,,,,2020-03-28,-40.0,-20.0,-28.0,-34.0,-17,11.0
NIC,NI,Nicaragua,,,,,,2020-03-29,-45.0,-25.0,-31.0,-38.0,-17,11.0
NIC,NI,Nicaragua,,,,,,2020-03-30,-29.0,-16.0,-20.0,-29.0,-13,9.0
NIC,NI,Nicaragua,,,,,,2020-03-31,-28.0,-15.0,-18.0,-28.0,-15,8.0
NIC,NI,Nicaragua,,,,,,2020-04-01,-29.0,-16.0,-19.0,-26.0,-15,9.0
NIC,NI,Nicaragua,,,,,,2020-04-02,-30.0,-16.0,-17.0,-25.0,-17,10.0
NIC,NI,Nicaragua,,,,,,2020-04-03,-27.0,-12.0,-16.0,-23.0,-14,9.0
NIC,NI,Nicaragua,,,,,,2020-04-04,-33.0,-13.0,-20.0,-28.0,-17,10.0
NIC,NI,Nicaragua,,,,,,2020-04-05,-40.0,-20.0,-25.0,-35.0,-16,9.0
NIC,NI,Nicaragua,,,,,,2020-04-06,-28.0,-12.0,-17.0,-30.0,-35,12.0
NIC,NI,Nicaragua,,,,,,2020-04-07,-30.0,-14.0,-19.0,-31.0,-37,12.0
NIC,NI,Nicaragua,,,,,,2020-04-08,-32.0,-11.0,-16.0,-27.0,-43,12.0
NIC,NI,Nicaragua,,,,,,2020-04-09,-55.0,-36.0,-27.0,-50.0,-65,19.0
NIC,NI,Nicaragua,,,,,,2020-04-10,-64.0,-53.0,-35.0,-63.0,-68,22.0
NIC,NI,Nicaragua,,,,,,2020-04-11,-56.0,-38.0,-33.0,-53.0,-46,16.0
NIC,NI,Nicaragua,,,,,,2020-04-12,-50.0,-36.0,-33.0,-48.0,-24,10.0
NIC,NI,Nicaragua,,,,,,2020-04-13,-31.0,-19.0,-22.0,-34.0,-29,12.0
NIC,NI,Nicaragua,,,,,,2020-04-14,-30.0,-18.0,-21.0,-33.0,-29,12.0
NIC,NI,Nicaragua,,,,,,2020-04-15,-27.0,-13.0,-17.0,-28.0,-21,10.0
NIC,NI,Nicaragua,,,,,,2020-04-16,-25.0,-11.0,-15.0,-26.0,-22,10.0
NIC,NI,Nicaragua,,,,,,2020-04-17,-26.0,-12.0,-16.0,-27.0,-16,10.0
NIC,NI,Nicaragua,,,,,,2020-04-18,-31.0,-13.0,-21.0,-29.0,-14,9.0
NIC,NI,Nicaragua,,,,,,2020-04-19,-36.0,-19.0,-27.0,-34.0,-14,8.0
NIC,NI,Nicaragua,,,,,,2020-04-20,-24.0,-11.0,-16.0,-24.0,-7,7.0
NIC,NI,Nicaragua,,,,,,2020-04-21,-25.0,-13.0,-18.0,-25.0,-9,7.0
NIC,NI,Nicaragua,,,,,,2020-04-22,-28.0,-17.0,-19.0,-25.0,-9,8.0
NIC,NI,Nicaragua,,,,,,2020-04-23,-28.0,-18.0,-18.0,-25.0,-10,8.0
NIC,NI,Nicaragua,,,,,,2020-04-24,-27.0,-15.0,-19.0,-24.0,-9,8.0
NIC,NI,Nicaragua,,,,,,2020-04-25,-31.0,-16.0,-22.0,-27.0,-11,9.0
NIC,NI,Nicaragua,,,,,,2020-04-26,-36.0,-22.0,-27.0,-35.0,-13,9.0
NIC,NI,Nicaragua,,,,,,2020-04-27,-27.0,-16.0,-19.0,-27.0,-5,8.0
NIC,NI,Nicaragua,,,,,,2020-04-28,-27.0,-15.0,-16.0,-25.0,-8,4.0
NIC,NI,Nicaragua,,,,,,2020-04-29,-26.0,-13.0,-16.0,-24.0,-8,7.0
NIC,NI,Nicaragua,,,,,,2020-04-30,-16.0,-3.0,-11.0,-16.0,-9,6.0
NIC,NI,Nicaragua,,,,,,2020-05-01,-38.0,-15.0,-23.0,-36.0,-52,17.0
NIC,NI,Nicaragua,,,,,,2020-05-02,-28.0,-10.0,-20.0,-29.0,-17,9.0
NIC,NI,Nicaragua,,,,,,2020-05-03,-34.0,-19.0,-25.0,-35.0,-13,8.0
NIC,NI,Nicaragua,,,,,,2020-05-04,-23.0,-10.0,-16.0,-24.0,-7,7.0
NIC,NI,Nicaragua,,,,,,2020-05-05,-24.0,-11.0,-16.0,-25.0,-9,8.0
NIC,NI,Nicaragua,,,,,,2020-05-06,-26.0,-12.0,-16.0,-23.0,-9,8.0
NIC,NI,Nicaragua,,,,,,2020-05-07,-27.0,-15.0,-18.0,-24.0,-11,9.0
NIC,NI,Nicaragua,,,,,,2020-05-08,-29.0,-14.0,-19.0,-26.0,-9,10.0
NIC,NI,Nicaragua,,,,,,2020-05-09,-34.0,-15.0,-25.0,-34.0,-14,11.0
NIC,NI,Nicaragua,,,,,,2020-05-10,-44.0,-23.0,-34.0,-41.0,-17,11.0
NIC,NI,Nicaragua,,,,,,2020-05-11,-31.0,-16.0,-24.0,-32.0,-13,11.0
NIC,NI,Nicaragua,,,,,,2020-05-12,-33.0,-18.0,-25.0,-33.0,-16,11.0
NIC,NI,Nicaragua,,,,,,2020-05-13,-36.0,-20.0,-24.0,-35.0,-18,12.0
NIC,NI,Nicaragua,,,,,,2020-05-14,-35.0,-15.0,-26.0,-36.0,-20,11.0
NIC,NI,Nicaragua,,,,,,2020-05-15,-31.0,-7.0,-24.0,-34.0,-18,12.0
NIC,NI,Nicaragua,,,,,,2020-05-16,-37.0,-12.0,-29.0,-37.0,-19,13.0
NIC,NI,Nicaragua,,,,,,2020-05-17,-45.0,-21.0,-37.0,-46.0,-20,12.0
NIC,NI,Nicaragua,,,,,,2020-05-18,-33.0,-16.0,-27.0,-37.0,-20,13.0
NIC,NI,Nicaragua,,,,,,2020-05-19,-39.0,-25.0,-33.0,-41.0,-24,14.0
NIC,NI,Nicaragua,,,,,,2020-05-20,-37.0,-21.0,-31.0,-40.0,-25,14.0
NIC,NI,Nicaragua,,,,,,2020-05-21,-38.0,-22.0,-31.0,-38.0,-26,15.0
NIC,NI,Nicaragua,,,,,,2020-05-22,-38.0,-21.0,-33.0,-41.0,-24,15.0
NIC,NI,Nicaragua,,,,,,2020-05-23,-44.0,-24.0,-36.0,-46.0,-22,15.0
NIC,NI,Nicaragua,,,,,,2020-05-24,-51.0,-31.0,-42.0,-51.0,-23,14.0
NIC,NI,Nicaragua,,,,,,2020-05-25,-38.0,-23.0,-32.0,-41.0,-24,15.0
NIC,NI,Nicaragua,,,,,,2020-05-26,-39.0,-24.0,-34.0,-42.0,-26,14.0
NIC,NI,Nicaragua,,,,,,2020-05-27,-44.0,-30.0,-39.0,-45.0,-28,15.0
NIC,NI,Nicaragua,,,,,,2020-05-28,-42.0,-27.0,-37.0,-44.0,-28,16.0
NIC,NI,Nicaragua,,,,,,2020-05-29,-37.0,-15.0,-35.0,-42.0,-26,16.0
NIC,NI,Nicaragua,,,,,,2020-05-30,-33.0,-10.0,-34.0,-40.0,-21,12.0
NIC,NI,Nicaragua,,,,,,2020-05-31,-52.0,-31.0,-48.0,-55.0,-27,14.0
NIC,NI,Nicaragua,,,,,,2020-06-01,-36.0,-18.0,-36.0,-44.0,-25,14.0
NIC,NI,Nicaragua,,,,,,2020-06-02,-39.0,-21.0,-34.0,-43.0,-27,14.0
NIC,NI,Nicaragua,,,,,,2020-06-03,-41.0,-25.0,-36.0,-42.0,-27,14.0
NIC,NI,Nicaragua,,,,,,2020-06-04,-43.0,-27.0,-39.0,-44.0,-30,16.0
