open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PAK,PK,Pakistan,,,,,,2020-02-15,3.0,3.0,8,4.0,2,0.0
PAK,PK,Pakistan,,,,,,2020-02-16,3.0,3.0,8,4.0,2,0.0
PAK,PK,Pakistan,,,,,,2020-02-17,8.0,8.0,11,9.0,3,-1.0
PAK,PK,Pakistan,,,,,,2020-02-18,4.0,4.0,9,6.0,4,-1.0
PAK,PK,Pakistan,,,,,,2020-02-19,0.0,0.0,6,3.0,4,-1.0
PAK,PK,Pakistan,,,,,,2020-02-20,-3.0,-4.0,1,-1.0,2,0.0
PAK,PK,Pakistan,,,,,,2020-02-21,1.0,0.0,7,4.0,3,0.0
PAK,PK,Pakistan,,,,,,2020-02-22,1.0,2.0,7,3.0,3,0.0
PAK,PK,Pakistan,,,,,,2020-02-23,2.0,1.0,8,2.0,3,0.0
PAK,PK,Pakistan,,,,,,2020-02-24,8.0,8.0,10,7.0,4,-1.0
PAK,PK,Pakistan,,,,,,2020-02-25,4.0,5.0,10,5.0,5,-1.0
PAK,PK,Pakistan,,,,,,2020-02-26,0.0,1.0,8,4.0,5,-1.0
PAK,PK,Pakistan,,,,,,2020-02-27,0.0,2.0,6,2.0,2,0.0
PAK,PK,Pakistan,,,,,,2020-02-28,-1.0,-2.0,2,1.0,1,1.0
PAK,PK,Pakistan,,,,,,2020-02-29,-3.0,-2.0,-3,-3.0,2,1.0
PAK,PK,Pakistan,,,,,,2020-03-01,3.0,6.0,6,4.0,6,0.0
PAK,PK,Pakistan,,,,,,2020-03-02,10.0,12.0,11,9.0,2,0.0
PAK,PK,Pakistan,,,,,,2020-03-03,6.0,10.0,12,6.0,3,-1.0
PAK,PK,Pakistan,,,,,,2020-03-04,2.0,4.0,9,4.0,3,0.0
PAK,PK,Pakistan,,,,,,2020-03-05,-2.0,-1.0,3,-1.0,1,1.0
PAK,PK,Pakistan,,,,,,2020-03-06,-5.0,-4.0,-3,-3.0,-1,2.0
PAK,PK,Pakistan,,,,,,2020-03-07,-1.0,2.0,3,1.0,2,1.0
PAK,PK,Pakistan,,,,,,2020-03-08,4.0,6.0,8,5.0,5,0.0
PAK,PK,Pakistan,,,,,,2020-03-09,12.0,15.0,17,11.0,2,-1.0
PAK,PK,Pakistan,,,,,,2020-03-10,7.0,10.0,16,9.0,4,-1.0
PAK,PK,Pakistan,,,,,,2020-03-11,-6.0,-4.0,1,-1.0,3,1.0
PAK,PK,Pakistan,,,,,,2020-03-12,-2.0,-1.0,3,-1.0,2,1.0
PAK,PK,Pakistan,,,,,,2020-03-13,1.0,6.0,8,5.0,3,1.0
PAK,PK,Pakistan,,,,,,2020-03-14,-3.0,8.0,7,7.0,0,1.0
PAK,PK,Pakistan,,,,,,2020-03-15,-5.0,6.0,4,1.0,4,1.0
PAK,PK,Pakistan,,,,,,2020-03-16,3.0,14.0,11,5.0,-7,2.0
PAK,PK,Pakistan,,,,,,2020-03-17,-4.0,8.0,7,0.0,-8,2.0
