open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
NZL,NZ,New Zealand,,,,,,2020-02-15,8.0,5.0,0.0,8.0,4.0,0.0
NZL,NZ,New Zealand,,,,,,2020-02-16,4.0,4.0,-11.0,7.0,0.0,1.0
NZL,NZ,New Zealand,,,,,,2020-02-17,-2.0,-2.0,-5.0,15.0,31.0,-3.0
NZL,NZ,New Zealand,,,,,,2020-02-18,-1.0,2.0,1.0,8.0,15.0,-1.0
NZL,NZ,New Zealand,,,,,,2020-02-19,1.0,2.0,0.0,11.0,14.0,-2.0
NZL,NZ,New Zealand,,,,,,2020-02-20,1.0,0.0,-3.0,11.0,18.0,-2.0
NZL,NZ,New Zealand,,,,,,2020-02-21,4.0,0.0,-5.0,10.0,17.0,-2.0
NZL,NZ,New Zealand,,,,,,2020-02-22,7.0,4.0,-12.0,1.0,4.0,2.0
NZL,NZ,New Zealand,,,,,,2020-02-23,5.0,3.0,-10.0,2.0,1.0,1.0
NZL,NZ,New Zealand,,,,,,2020-02-24,-1.0,-1.0,-1.0,18.0,32.0,-3.0
NZL,NZ,New Zealand,,,,,,2020-02-25,-1.0,1.0,7.0,10.0,15.0,-1.0
NZL,NZ,New Zealand,,,,,,2020-02-26,0.0,5.0,2.0,12.0,16.0,-2.0
NZL,NZ,New Zealand,,,,,,2020-02-27,0.0,1.0,-6.0,12.0,19.0,-2.0
NZL,NZ,New Zealand,,,,,,2020-02-28,4.0,4.0,-4.0,13.0,19.0,-2.0
NZL,NZ,New Zealand,,,,,,2020-02-29,6.0,13.0,-2.0,3.0,5.0,0.0
NZL,NZ,New Zealand,,,,,,2020-03-01,1.0,4.0,-1.0,8.0,1.0,1.0
NZL,NZ,New Zealand,,,,,,2020-03-02,-4.0,-1.0,-10.0,16.0,34.0,-2.0
NZL,NZ,New Zealand,,,,,,2020-03-03,-4.0,0.0,-6.0,8.0,17.0,-1.0
NZL,NZ,New Zealand,,,,,,2020-03-04,-2.0,0.0,-17.0,9.0,16.0,-1.0
NZL,NZ,New Zealand,,,,,,2020-03-05,0.0,1.0,-15.0,10.0,20.0,-1.0
NZL,NZ,New Zealand,,,,,,2020-03-06,4.0,2.0,-9.0,9.0,19.0,-1.0
NZL,NZ,New Zealand,,,,,,2020-03-07,7.0,4.0,2.0,3.0,6.0,1.0
